创建为新数据集,样品 1192 用户 Administrator 日期 星期二, 七月 30 2019
cm-1,%T
10000.00,0.22
9999.00,0.33
9998.00,0.44
9997.00,0.55
9996.00,0.66
9995.00,0.77
9994.00,0.88
9993.00,0.98
9992.00,1.08
9991.00,1.18
9990.00,1.27
9989.00,1.36
9988.00,1.44
9987.00,1.51
9986.00,1.59
9985.00,1.65
9984.00,1.71
9983.00,1.76
9982.00,1.81
9981.00,1.86
9980.00,1.90
9979.00,1.93
9978.00,1.96
9977.00,1.99
9976.00,2.01
9975.00,2.03
9974.00,2.04
9973.00,2.04
9972.00,2.04
9971.00,2.04
9970.00,2.03
9969.00,2.02
9968.00,2.00
9967.00,1.99
9966.00,1.97
9965.00,1.95
9964.00,1.93
9963.00,1.91
9962.00,1.90
9961.00,1.88
9960.00,1.87
9959.00,1.86
9958.00,1.84
9957.00,1.83
9956.00,1.82
9955.00,1.81
9954.00,1.80
9953.00,1.79
9952.00,1.79
9951.00,1.78
9950.00,1.78
9949.00,1.78
9948.00,1.77
9947.00,1.77
9946.00,1.77
9945.00,1.77
9944.00,1.77
9943.00,1.76
9942.00,1.76
9941.00,1.76
9940.00,1.76
9939.00,1.75
9938.00,1.75
9937.00,1.74
9936.00,1.74
9935.00,1.73
9934.00,1.71
9933.00,1.70
9932.00,1.68
9931.00,1.66
9930.00,1.64
9929.00,1.62
9928.00,1.59
9927.00,1.57
9926.00,1.54
9925.00,1.51
9924.00,1.48
9923.00,1.45
9922.00,1.42
9921.00,1.39
9920.00,1.37
9919.00,1.34
9918.00,1.31
9917.00,1.29
9916.00,1.27
9915.00,1.24
9914.00,1.22
9913.00,1.21
9912.00,1.19
9911.00,1.18
9910.00,1.17
9909.00,1.16
9908.00,1.15
9907.00,1.15
9906.00,1.14
9905.00,1.15
9904.00,1.15
9903.00,1.16
9902.00,1.17
9901.00,1.18
9900.00,1.19
9899.00,1.20
9898.00,1.21
9897.00,1.23
9896.00,1.24
9895.00,1.26
9894.00,1.28
9893.00,1.29
9892.00,1.31
9891.00,1.33
9890.00,1.35
9889.00,1.36
9888.00,1.38
9887.00,1.40
9886.00,1.42
9885.00,1.43
9884.00,1.45
9883.00,1.46
9882.00,1.48
9881.00,1.50
9880.00,1.51
9879.00,1.53
9878.00,1.55
9877.00,1.58
9876.00,1.60
9875.00,1.62
9874.00,1.64
9873.00,1.67
9872.00,1.69
9871.00,1.71
9870.00,1.74
9869.00,1.76
9868.00,1.78
9867.00,1.80
9866.00,1.82
9865.00,1.84
9864.00,1.86
9863.00,1.88
9862.00,1.90
9861.00,1.92
9860.00,1.93
9859.00,1.95
9858.00,1.96
9857.00,1.98
9856.00,1.99
9855.00,1.99
9854.00,2.00
9853.00,2.00
9852.00,1.99
9851.00,1.98
9850.00,1.97
9849.00,1.95
9848.00,1.94
9847.00,1.91
9846.00,1.89
9845.00,1.87
9844.00,1.85
9843.00,1.82
