创建为新数据集,样品 1074 用户 Administrator 日期 星期二, 七月 30 2019
cm-1,%T
10000.00,1.64
9999.00,1.78
9998.00,1.92
9997.00,2.05
9996.00,2.19
9995.00,2.31
9994.00,2.43
9993.00,2.55
9992.00,2.65
9991.00,2.75
9990.00,2.85
9989.00,2.94
9988.00,3.03
9987.00,3.12
9986.00,3.20
9985.00,3.28
9984.00,3.36
9983.00,3.43
9982.00,3.49
9981.00,3.55
9980.00,3.60
9979.00,3.64
9978.00,3.67
9977.00,3.68
9976.00,3.69
9975.00,3.68
9974.00,3.66
9973.00,3.64
9972.00,3.60
9971.00,3.56
9970.00,3.51
9969.00,3.46
9968.00,3.41
9967.00,3.35
9966.00,3.29
9965.00,3.24
9964.00,3.18
9963.00,3.13
9962.00,3.07
9961.00,3.01
9960.00,2.95
9959.00,2.89
9958.00,2.84
9957.00,2.78
9956.00,2.73
9955.00,2.68
9954.00,2.63
9953.00,2.59
9952.00,2.55
9951.00,2.53
9950.00,2.51
9949.00,2.50
9948.00,2.49
9947.00,2.49
9946.00,2.49
9945.00,2.50
9944.00,2.52
9943.00,2.53
9942.00,2.54
9941.00,2.56
9940.00,2.57
9939.00,2.59
9938.00,2.60
9937.00,2.61
9936.00,2.62
9935.00,2.63
9934.00,2.64
9933.00,2.64
9932.00,2.65
9931.00,2.65
9930.00,2.65
9929.00,2.64
9928.00,2.63
9927.00,2.62
9926.00,2.60
9925.00,2.58
9924.00,2.55
9923.00,2.52
9922.00,2.49
9921.00,2.46
9920.00,2.42
9919.00,2.38
9918.00,2.35
9917.00,2.31
9916.00,2.28
9915.00,2.24
9914.00,2.21
9913.00,2.18
9912.00,2.15
9911.00,2.13
9910.00,2.10
9909.00,2.08
9908.00,2.06
9907.00,2.04
9906.00,2.02
9905.00,2.00
9904.00,1.99
9903.00,1.98
9902.00,1.97
9901.00,1.96
9900.00,1.96
9899.00,1.96
9898.00,1.96
9897.00,1.96
9896.00,1.97
9895.00,1.98
9894.00,1.99
9893.00,2.00
9892.00,2.01
9891.00,2.02
9890.00,2.03
9889.00,2.04
9888.00,2.05
9887.00,2.06
9886.00,2.07
9885.00,2.07
9884.00,2.08
9883.00,2.08
9882.00,2.08
9881.00,2.08
9880.00,2.08
9879.00,2.08
9878.00,2.08
9877.00,2.08
9876.00,2.08
9875.00,2.08
9874.00,2.08
9873.00,2.08
9872.00,2.07
9871.00,2.07
9870.00,2.07
9869.00,2.06
9868.00,2.06
9867.00,2.05
9866.00,2.04
9865.00,2.03
9864.00,2.02
9863.00,2.02
9862.00,2.01
9861.00,2.00
9860.00,2.00
9859.00,1.99
9858.00,1.99
9857.00,1.99
9856.00,2.00
9855.00,2.01
9854.00,2.02
9853.00,2.03
9852.00,2.05
9851.00,2.06
9850.00,2.08
9849.00,2.09
9848.00,2.11
9847.00,2.12
9846.00,2.14
9845.00,2.15
9844.00,2.16
9843.00,2.17
9842.00,2.18
9841.00,2.18
9840.00,2.19
9839.00,2.20
9838.00,2.21
9837.00,2.21
9836.00,2.22
9835.00,2.22
9834.00,2.23
9833.00,2.23
9832.00,2.23
9831.00,2.23
9830.00,2.23
9829.00,2.22
9828.00,2.21
9827.00,2.20
9826.00,2.19
9825.00,2.18
9824.00,2.17
9823.00,2.16
9822.00,2.15
9821.00,2.14
9820.00,2.14
9819.00,2.14
9818.00,2.14
9817.00,2.14
9816.00,2.15
9815.00,2.15
9814.00,2.16
9813.00,2.17
9812.00,2.17
9811.00,2.18
9810.00,2.18
9809.00,2.19
9808.00,2.19
9807.00,2.20
9806.00,2.20
9805.00,2.20
9804.00,2.21
9803.00,2.21
9802.00,2.22
9801.00,2.22
9800.00,2.23
9799.00,2.23
9798.00,2.23
9797.00,2.23
9796.00,2.23
9795.00,2.22
9794.00,2.22
9793.00,2.21
9792.00,2.19
9791.00,2.18
9790.00,2.16
9789.00,2.15
9788.00,2.13
9787.00,2.11
9786.00,2.10
9785.00,2.08
9784.00,2.07
9783.00,2.06
9782.00,2.05
9781.00,2.04
9780.00,2.03
9779.00,2.03
9778.00,2.02
9777.00,2.01
9776.00,2.01
9775.00,2.00
9774.00,2.00
9773.00,1.99
9772.00,1.98
9771.00,1.98
9770.00,1.97
9769.00,1.96
9768.00,1.96
9767.00,1.95
9766.00,1.94
9765.00,1.94
9764.00,1.93
9763.00,1.92
9762.00,1.92
9761.00,1.91
9760.00,1.90
9759.00,1.90
9758.00,1.89
9757.00,1.89
9756.00,1.88
9755.00,1.87
9754.00,1.86
9753.00,1.86
9752.00,1.85
9751.00,1.84
9750.00,1.84
9749.00,1.83
9748.00,1.82
9747.00,1.82
9746.00,1.81
9745.00,1.81
9744.00,1.80
9743.00,1.80
9742.00,1.80
9741.00,1.80
9740.00,1.81
9739.00,1.81
9738.00,1.82
