创建为新数据集,样品 1635 用户 Administrator 日期 星期一, 三月 13 2017
cm-1,%T
10000.00,0.78
9998.00,0.78
9996.00,0.78
9994.00,0.78
9992.00,0.78
9990.00,0.78
9988.00,0.78
9986.00,0.78
9984.00,0.78
9982.00,0.78
9980.00,0.78
9978.00,0.78
9976.00,0.78
9974.00,0.78
9972.00,0.77
9970.00,0.77
9968.00,0.77
9966.00,0.77
9964.00,0.76
9962.00,0.76
9960.00,0.76
9958.00,0.76
9956.00,0.76
9954.00,0.75
9952.00,0.75
9950.00,0.74
9948.00,0.74
9946.00,0.74
9944.00,0.74
9942.00,0.75
9940.00,0.75
9938.00,0.76
9936.00,0.76
9934.00,0.77
9932.00,0.77
9930.00,0.78
9928.00,0.78
9926.00,0.78
9924.00,0.78
9922.00,0.78
9920.00,0.78
9918.00,0.78
9916.00,0.78
9914.00,0.78
9912.00,0.78
9910.00,0.78
9908.00,0.78
9906.00,0.78
9904.00,0.78
9902.00,0.78
9900.00,0.78
9898.00,0.77
9896.00,0.77
9894.00,0.77
9892.00,0.77
9890.00,0.77
9888.00,0.77
9886.00,0.77
9884.00,0.77
9882.00,0.77
9880.00,0.77
9878.00,0.77
9876.00,0.77
9874.00,0.76
9872.00,0.76
9870.00,0.76
9868.00,0.76
9866.00,0.76
9864.00,0.77
9862.00,0.77
9860.00,0.78
9858.00,0.78
9856.00,0.79
9854.00,0.78
9852.00,0.78
9850.00,0.78
9848.00,0.77
9846.00,0.77
9844.00,0.77
9842.00,0.76
9840.00,0.76
9838.00,0.76
9836.00,0.76
9834.00,0.76
9832.00,0.76
9830.00,0.75
9828.00,0.75
9826.00,0.75
9824.00,0.75
9822.00,0.75
9820.00,0.75
9818.00,0.75
9816.00,0.75
9814.00,0.76
9812.00,0.76
9810.00,0.77
9808.00,0.77
9806.00,0.78
9804.00,0.78
9802.00,0.78
9800.00,0.78
9798.00,0.78
9796.00,0.77
9794.00,0.77
9792.00,0.76
9790.00,0.76
9788.00,0.75
9786.00,0.74
9784.00,0.74
9782.00,0.73
9780.00,0.73
9778.00,0.73
9776.00,0.73
9774.00,0.74
9772.00,0.74
9770.00,0.74
9768.00,0.75
9766.00,0.75
9764.00,0.75
9762.00,0.75
9760.00,0.76
9758.00,0.76
9756.00,0.76
9754.00,0.76
9752.00,0.76
9750.00,0.76
9748.00,0.76
9746.00,0.76
9744.00,0.76
9742.00,0.76
9740.00,0.77
9738.00,0.77
9736.00,0.77
9734.00,0.78
9732.00,0.78
9730.00,0.78
9728.00,0.78
9726.00,0.78
9724.00,0.78
9722.00,0.78
9720.00,0.78
9718.00,0.78
9716.00,0.78
9714.00,0.78
9712.00,0.78
9710.00,0.78
9708.00,0.77
9706.00,0.77
9704.00,0.77
9702.00,0.76
9700.00,0.76
9698.00,0.76
9696.00,0.76
9694.00,0.76
9692.00,0.75
9690.00,0.75
9688.00,0.75
9686.00,0.74
9684.00,0.74
9682.00,0.74
9680.00,0.74
9678.00,0.74
9676.00,0.74
9674.00,0.75
9672.00,0.75
9670.00,0.75
9668.00,0.75
9666.00,0.75
9664.00,0.75
9662.00,0.75
9660.00,0.75
9658.00,0.76
9656.00,0.76
9654.00,0.77
9652.00,0.77
9650.00,0.77
9648.00,0.77
9646.00,0.77
9644.00,0.77
9642.00,0.77
9640.00,0.76
9638.00,0.76
9636.00,0.75
9634.00,0.75
9632.00,0.75
9630.00,0.75
9628.00,0.75
9626.00,0.75
9624.00,0.75
9622.00,0.75
9620.00,0.75
9618.00,0.75
9616.00,0.76
9614.00,0.76
9612.00,0.76
9610.00,0.76
9608.00,0.77
9606.00,0.77
9604.00,0.77
9602.00,0.77
9600.00,0.76
9598.00,0.76
9596.00,0.76
9594.00,0.76
9592.00,0.76
9590.00,0.76
9588.00,0.76
9586.00,0.76
9584.00,0.77
9582.00,0.77
9580.00,0.77
9578.00,0.77
9576.00,0.77
9574.00,0.77
9572.00,0.77
9570.00,0.77
9568.00,0.77
9566.00,0.77
9564.00,0.77
9562.00,0.77
9560.00,0.77
9558.00,0.77
9556.00,0.77
9554.00,0.76
9552.00,0.76
9550.00,0.76
9548.00,0.76
9546.00,0.76
9544.00,0.76
