创建为新数据集,样品 1685 用户 Administrator 日期 星期二, 三月 14 2017
cm-1,%T
10000.00,0.70
9998.00,0.70
9996.00,0.70
9994.00,0.70
9992.00,0.70
9990.00,0.70
9988.00,0.70
9986.00,0.70
9984.00,0.70
9982.00,0.70
9980.00,0.69
9978.00,0.69
9976.00,0.69
9974.00,0.69
9972.00,0.70
9970.00,0.70
9968.00,0.70
9966.00,0.70
9964.00,0.70
9962.00,0.70
9960.00,0.70
9958.00,0.70
9956.00,0.70
9954.00,0.70
9952.00,0.70
9950.00,0.70
9948.00,0.70
9946.00,0.70
9944.00,0.70
9942.00,0.69
9940.00,0.69
9938.00,0.69
9936.00,0.69
9934.00,0.69
9932.00,0.69
9930.00,0.70
9928.00,0.70
9926.00,0.70
9924.00,0.70
9922.00,0.70
9920.00,0.70
9918.00,0.69
9916.00,0.69
9914.00,0.69
9912.00,0.68
9910.00,0.68
9908.00,0.68
9906.00,0.68
9904.00,0.69
9902.00,0.69
9900.00,0.70
9898.00,0.70
9896.00,0.70
9894.00,0.70
9892.00,0.71
9890.00,0.71
9888.00,0.71
9886.00,0.70
9884.00,0.70
9882.00,0.70
9880.00,0.70
9878.00,0.70
9876.00,0.70
9874.00,0.70
9872.00,0.70
9870.00,0.71
9868.00,0.71
9866.00,0.71
9864.00,0.71
9862.00,0.71
9860.00,0.71
9858.00,0.70
9856.00,0.70
9854.00,0.69
9852.00,0.68
9850.00,0.68
9848.00,0.67
9846.00,0.67
9844.00,0.67
9842.00,0.67
9840.00,0.68
9838.00,0.68
9836.00,0.69
9834.00,0.69
9832.00,0.70
9830.00,0.70
9828.00,0.70
9826.00,0.70
9824.00,0.70
9822.00,0.70
9820.00,0.70
9818.00,0.69
9816.00,0.69
9814.00,0.69
9812.00,0.68
9810.00,0.68
9808.00,0.68
9806.00,0.68
9804.00,0.68
9802.00,0.68
9800.00,0.69
9798.00,0.69
9796.00,0.69
9794.00,0.68
9792.00,0.68
9790.00,0.68
9788.00,0.67
9786.00,0.67
9784.00,0.67
9782.00,0.67
9780.00,0.68
9778.00,0.68
9776.00,0.69
9774.00,0.69
9772.00,0.69
9770.00,0.70
9768.00,0.70
9766.00,0.70
9764.00,0.70
9762.00,0.70
9760.00,0.70
9758.00,0.70
9756.00,0.70
9754.00,0.69
9752.00,0.69
9750.00,0.69
9748.00,0.69
9746.00,0.69
9744.00,0.69
9742.00,0.69
9740.00,0.69
9738.00,0.69
9736.00,0.69
9734.00,0.69
9732.00,0.69
9730.00,0.69
9728.00,0.69
9726.00,0.69
9724.00,0.69
9722.00,0.69
9720.00,0.69
9718.00,0.69
9716.00,0.69
9714.00,0.69
9712.00,0.68
9710.00,0.68
9708.00,0.68
9706.00,0.68
9704.00,0.68
9702.00,0.69
9700.00,0.69
9698.00,0.69
9696.00,0.70
9694.00,0.70
9692.00,0.70
9690.00,0.70
9688.00,0.70
9686.00,0.69
9684.00,0.69
9682.00,0.69
9680.00,0.69
9678.00,0.69
9676.00,0.69
9674.00,0.69
9672.00,0.69
9670.00,0.69
9668.00,0.69
9666.00,0.70
