创建为新数据集,样品 1632 用户 Administrator 日期 星期一, 三月 13 2017
cm-1,%T
10000.00,0.88
9998.00,0.89
9996.00,0.90
9994.00,0.90
9992.00,0.90
9990.00,0.90
9988.00,0.89
9986.00,0.89
9984.00,0.88
9982.00,0.87
9980.00,0.87
9978.00,0.86
9976.00,0.86
9974.00,0.86
9972.00,0.86
9970.00,0.85
9968.00,0.85
9966.00,0.85
9964.00,0.85
9962.00,0.85
9960.00,0.85
9958.00,0.85
9956.00,0.84
9954.00,0.84
9952.00,0.84
9950.00,0.83
9948.00,0.83
9946.00,0.84
9944.00,0.84
9942.00,0.85
9940.00,0.85
9938.00,0.86
9936.00,0.86
9934.00,0.86
9932.00,0.86
9930.00,0.86
9928.00,0.85
9926.00,0.85
9924.00,0.85
9922.00,0.85
9920.00,0.85
9918.00,0.85
9916.00,0.86
9914.00,0.86
9912.00,0.87
9910.00,0.87
9908.00,0.87
9906.00,0.87
9904.00,0.88
9902.00,0.88
9900.00,0.88
9898.00,0.88
9896.00,0.89
9894.00,0.89
9892.00,0.89
9890.00,0.88
9888.00,0.88
9886.00,0.87
9884.00,0.87
9882.00,0.86
9880.00,0.86
9878.00,0.86
9876.00,0.86
9874.00,0.86
9872.00,0.86
9870.00,0.86
9868.00,0.86
9866.00,0.86
9864.00,0.86
9862.00,0.86
9860.00,0.85
9858.00,0.85
9856.00,0.85
9854.00,0.84
9852.00,0.84
9850.00,0.84
9848.00,0.84
9846.00,0.84
9844.00,0.84
9842.00,0.84
9840.00,0.84
9838.00,0.84
9836.00,0.84
9834.00,0.84
9832.00,0.84
9830.00,0.85
9828.00,0.85
9826.00,0.86
9824.00,0.86
9822.00,0.86
9820.00,0.86
9818.00,0.86
9816.00,0.86
9814.00,0.86
9812.00,0.86
9810.00,0.85
9808.00,0.85
9806.00,0.85
9804.00,0.86
9802.00,0.86
9800.00,0.86
9798.00,0.86
9796.00,0.86
9794.00,0.86
9792.00,0.86
9790.00,0.86
9788.00,0.86
9786.00,0.86
9784.00,0.85
9782.00,0.85
9780.00,0.85
9778.00,0.86
9776.00,0.86
9774.00,0.86
9772.00,0.86
9770.00,0.86
9768.00,0.86
9766.00,0.85
9764.00,0.85
9762.00,0.84
9760.00,0.84
9758.00,0.84
9756.00,0.84
9754.00,0.84
9752.00,0.84
9750.00,0.85
9748.00,0.85
9746.00,0.85
9744.00,0.85
9742.00,0.85
9740.00,0.85
9738.00,0.84
9736.00,0.83
9734.00,0.83
9732.00,0.82
9730.00,0.82
9728.00,0.82
9726.00,0.82
9724.00,0.82
9722.00,0.83
9720.00,0.83
9718.00,0.84
9716.00,0.85
9714.00,0.85
9712.00,0.86
9710.00,0.86
9708.00,0.85
9706.00,0.85
9704.00,0.85
9702.00,0.85
9700.00,0.85
9698.00,0.85
9696.00,0.85
9694.00,0.86
9692.00,0.86
9690.00,0.87
9688.00,0.87
9686.00,0.88
9684.00,0.88
9682.00,0.89
9680.00,0.89
9678.00,0.89
9676.00,0.89
9674.00,0.89
9672.00,0.89
9670.00,0.89
9668.00,0.88
9666.00,0.88
9664.00,0.88
9662.00,0.88
9660.00,0.87
9658.00,0.87
9656.00,0.87
9654.00,0.87
9652.00,0.87
9650.00,0.87
9648.00,0.86
9646.00,0.87
9644.00,0.87
9642.00,0.87
9640.00,0.86
9638.00,0.86
9636.00,0.86
9634.00,0.85
9632.00,0.85
9630.00,0.84
9628.00,0.84
9626.00,0.84
9624.00,0.83
9622.00,0.83
9620.00,0.83
9618.00,0.84
9616.00,0.84
9614.00,0.84
9612.00,0.84
9610.00,0.84
9608.00,0.84
9606.00,0.85
9604.00,0.85
9602.00,0.85
9600.00,0.85
9598.00,0.85
9596.00,0.85
9594.00,0.85
9592.00,0.85
9590.00,0.85
9588.00,0.85
9586.00,0.85
9584.00,0.85
9582.00,0.86
9580.00,0.86
9578.00,0.87
9576.00,0.87
9574.00,0.88
9572.00,0.88
9570.00,0.88
9568.00,0.87
9566.00,0.87
9564.00,0.87
9562.00,0.86
9560.00,0.86
9558.00,0.85
9556.00,0.85
9554.00,0.85
9552.00,0.85
9550.00,0.85
9548.00,0.85
9546.00,0.86
9544.00,0.86
9542.00,0.86
9540.00,0.86
9538.00,0.86
9536.00,0.86
9534.00,0.86
9532.00,0.87
9530.00,0.87
9528.00,0.87
9526.00,0.87
9524.00,0.88
9522.00,0.88
9520.00,0.88
9518.00,0.88
9516.00,0.88
9514.00,0.88
9512.00,0.88
9510.00,0.88
9508.00,0.88
9506.00,0.88
9504.00,0.88
9502.00,0.87
9500.00,0.87
9498.00,0.86
9496.00,0.85
9494.00,0.85
9492.00,0.85
9490.00,0.84
9488.00,0.84
9486.00,0.84
9484.00,0.84
9482.00,0.85
9480.00,0.85
9478.00,0.85
9476.00,0.85
9474.00,0.85
9472.00,0.85
9470.00,0.85
9468.00,0.85
9466.00,0.85
9464.00,0.85
9462.00,0.85
9460.00,0.85
9458.00,0.85
9456.00,0.86
9454.00,0.86
9452.00,0.86
9450.00,0.86
9448.00,0.86
9446.00,0.86
9444.00,0.85
9442.00,0.85
9440.00,0.84
9438.00,0.84
9436.00,0.84
9434.00,0.84
9432.00,0.84
9430.00,0.84
9428.00,0.85
9426.00,0.85
9424.00,0.85
9422.00,0.85
9420.00,0.85
9418.00,0.85
9416.00,0.85
9414.00,0.85
9412.00,0.86
9410.00,0.86
9408.00,0.86
9406.00,0.87
9404.00,0.87
9402.00,0.87
9400.00,0.87
9398.00,0.87
9396.00,0.87
9394.00,0.87
9392.00,0.87
9390.00,0.87
9388.00,0.87
9386.00,0.87
9384.00,0.86
9382.00,0.86
9380.00,0.86
9378.00,0.86
9376.00,0.86
9374.00,0.85
9372.00,0.85
9370.00,0.85
9368.00,0.85
9366.00,0.85
9364.00,0.85
9362.00,0.86
9360.00,0.86
9358.00,0.86
9356.00,0.86
9354.00,0.85
9352.00,0.85
9350.00,0.85
9348.00,0.84
9346.00,0.84
9344.00,0.84
9342.00,0.84
9340.00,0.84
9338.00,0.84
9336.00,0.85
9334.00,0.85
9332.00,0.85
9330.00,0.85
9328.00,0.86
9326.00,0.86
9324.00,0.86
9322.00,0.86
9320.00,0.86
9318.00,0.86
9316.00,0.86
9314.00,0.87
9312.00,0.87
9310.00,0.87
9308.00,0.86
9306.00,0.86
9304.00,0.86
9302.00,0.86
9300.00,0.87
9298.00,0.87
9296.00,0.87
9294.00,0.87
9292.00,0.87
9290.00,0.86
9288.00,0.86
9286.00,0.86
9284.00,0.85
9282.00,0.85
9280.00,0.85
9278.00,0.85
9276.00,0.85
9274.00,0.85
9272.00,0.85
9270.00,0.86
9268.00,0.86
9266.00,0.86
9264.00,0.86
9262.00,0.86
9260.00,0.86
9258.00,0.85
9256.00,0.85
9254.00,0.85
9252.00,0.85
9250.00,0.85
9248.00,0.85
9246.00,0.85
9244.00,0.85
9242.00,0.85
9240.00,0.85
9238.00,0.85
9236.00,0.85
9234.00,0.85
9232.00,0.85
9230.00,0.85
9228.00,0.85
9226.00,0.84
9224.00,0.84
9222.00,0.85
9220.00,0.85
9218.00,0.85
9216.00,0.85
9214.00,0.85
9212.00,0.85
9210.00,0.85
9208.00,0.85
9206.00,0.85
9204.00,0.85
9202.00,0.84
9200.00,0.84
9198.00,0.84
9196.00,0.84
9194.00,0.84
9192.00,0.84
9190.00,0.84
9188.00,0.84
9186.00,0.84
9184.00,0.84
9182.00,0.84
9180.00,0.84
9178.00,0.84
9176.00,0.84
9174.00,0.84
9172.00,0.84
9170.00,0.84
9168.00,0.84
9166.00,0.85
9164.00,0.85
9162.00,0.86
9160.00,0.86
9158.00,0.86
9156.00,0.87
9154.00,0.87
9152.00,0.87
9150.00,0.87
9148.00,0.86
9146.00,0.86
9144.00,0.86
9142.00,0.85
9140.00,0.85
9138.00,0.85
9136.00,0.85
9134.00,0.84
9132.00,0.84
9130.00,0.84
9128.00,0.84
9126.00,0.84
9124.00,0.84
9122.00,0.84
9120.00,0.85
9118.00,0.85
9116.00,0.85
9114.00,0.86
9112.00,0.86
9110.00,0.86
9108.00,0.86
9106.00,0.86
9104.00,0.86
9102.00,0.86
9100.00,0.86
9098.00,0.86
9096.00,0.86
9094.00,0.87
9092.00,0.86
9090.00,0.86
9088.00,0.86
9086.00,0.86
9084.00,0.85
9082.00,0.85
9080.00,0.84
9078.00,0.84
9076.00,0.84
9074.00,0.83
9072.00,0.83
9070.00,0.83
9068.00,0.84
9066.00,0.84
9064.00,0.84
9062.00,0.84
9060.00,0.85
9058.00,0.85
9056.00,0.85
9054.00,0.85
9052.00,0.85
9050.00,0.85
9048.00,0.85
9046.00,0.84
9044.00,0.85
9042.00,0.85
9040.00,0.85
9038.00,0.85
9036.00,0.86
9034.00,0.86
9032.00,0.86
9030.00,0.86
9028.00,0.86
9026.00,0.86
9024.00,0.86
9022.00,0.86
9020.00,0.86
9018.00,0.87
9016.00,0.87
9014.00,0.86
9012.00,0.86
9010.00,0.86
9008.00,0.86
9006.00,0.85
9004.00,0.85
9002.00,0.84
9000.00,0.84
8998.00,0.84
8996.00,0.84
8994.00,0.84
8992.00,0.84
8990.00,0.85
8988.00,0.85
8986.00,0.86
8984.00,0.86
8982.00,0.87
8980.00,0.87
8978.00,0.87
8976.00,0.88
8974.00,0.88
8972.00,0.87
8970.00,0.87
8968.00,0.87
8966.00,0.87
8964.00,0.87
8962.00,0.87
8960.00,0.86
8958.00,0.86
8956.00,0.86
8954.00,0.86
8952.00,0.86
8950.00,0.86
8948.00,0.86
8946.00,0.86
8944.00,0.86
8942.00,0.86
8940.00,0.86
8938.00,0.86
8936.00,0.86
8934.00,0.85
8932.00,0.85
8930.00,0.85
8928.00,0.85
8926.00,0.85
8924.00,0.85
8922.00,0.85
8920.00,0.85
8918.00,0.85
8916.00,0.84
8914.00,0.84
8912.00,0.85
8910.00,0.85
8908.00,0.85
8906.00,0.86
8904.00,0.86
8902.00,0.86
8900.00,0.86
8898.00,0.86
8896.00,0.86
8894.00,0.86
8892.00,0.85
8890.00,0.85
8888.00,0.85
8886.00,0.85
8884.00,0.85
8882.00,0.84
8880.00,0.84
8878.00,0.84
8876.00,0.84
8874.00,0.84
8872.00,0.85
8870.00,0.85
8868.00,0.85
8866.00,0.85
8864.00,0.86
8862.00,0.86
8860.00,0.86
8858.00,0.86
8856.00,0.87
8854.00,0.87
8852.00,0.87
8850.00,0.87
8848.00,0.87
8846.00,0.87
8844.00,0.87
8842.00,0.87
8840.00,0.87
8838.00,0.87
8836.00,0.87
8834.00,0.87
8832.00,0.87
8830.00,0.87
8828.00,0.87
8826.00,0.87
8824.00,0.87
8822.00,0.87
8820.00,0.86
8818.00,0.86
8816.00,0.87
8814.00,0.87
8812.00,0.87
8810.00,0.87
8808.00,0.87
8806.00,0.86
8804.00,0.86
8802.00,0.86
8800.00,0.86
8798.00,0.86
8796.00,0.85
8794.00,0.85
8792.00,0.85
8790.00,0.85
8788.00,0.85
8786.00,0.85
8784.00,0.85
8782.00,0.85
8780.00,0.85
8778.00,0.85
8776.00,0.85
8774.00,0.85
8772.00,0.85
8770.00,0.85
8768.00,0.85
8766.00,0.85
8764.00,0.85
8762.00,0.85
8760.00,0.85
8758.00,0.85
8756.00,0.85
8754.00,0.85
8752.00,0.85
8750.00,0.86
8748.00,0.86
8746.00,0.86
8744.00,0.86
8742.00,0.86
8740.00,0.86
8738.00,0.86
8736.00,0.86
8734.00,0.86
8732.00,0.86
8730.00,0.86
8728.00,0.86
8726.00,0.86
8724.00,0.86
8722.00,0.85
8720.00,0.85
8718.00,0.85
8716.00,0.84
8714.00,0.84
8712.00,0.84
8710.00,0.84
8708.00,0.84
8706.00,0.84
8704.00,0.84
8702.00,0.84
8700.00,0.84
8698.00,0.84
8696.00,0.85
8694.00,0.85
8692.00,0.85
8690.00,0.85
8688.00,0.85
8686.00,0.85
8684.00,0.85
8682.00,0.85
8680.00,0.85
8678.00,0.85
8676.00,0.85
8674.00,0.85
8672.00,0.85
8670.00,0.85
8668.00,0.85
8666.00,0.85
8664.00,0.85
8662.00,0.85
8660.00,0.86
8658.00,0.86
8656.00,0.86
8654.00,0.87
8652.00,0.87
8650.00,0.87
8648.00,0.87
8646.00,0.87
8644.00,0.87
8642.00,0.87
8640.00,0.87
8638.00,0.86
8636.00,0.86
8634.00,0.86
8632.00,0.85
8630.00,0.85
8628.00,0.85
8626.00,0.85
8624.00,0.85
8622.00,0.85
8620.00,0.86
8618.00,0.86
8616.00,0.86
8614.00,0.86
8612.00,0.86
8610.00,0.86
8608.00,0.85
8606.00,0.85
8604.00,0.85
8602.00,0.85
8600.00,0.84
8598.00,0.84
8596.00,0.84
8594.00,0.84
8592.00,0.84
8590.00,0.84
8588.00,0.84
8586.00,0.84
8584.00,0.85
8582.00,0.85
8580.00,0.85
8578.00,0.86
8576.00,0.86
8574.00,0.86
8572.00,0.87
8570.00,0.87
8568.00,0.87
8566.00,0.87
8564.00,0.87
8562.00,0.87
8560.00,0.87
8558.00,0.86
8556.00,0.86
8554.00,0.86
8552.00,0.86
8550.00,0.86
8548.00,0.86
8546.00,0.86
8544.00,0.86
8542.00,0.86
8540.00,0.86
8538.00,0.86
8536.00,0.85
8534.00,0.85
8532.00,0.85
8530.00,0.85
8528.00,0.85
8526.00,0.85
8524.00,0.84
8522.00,0.84
8520.00,0.84
8518.00,0.83
8516.00,0.83
8514.00,0.83
8512.00,0.83
8510.00,0.83
8508.00,0.83
8506.00,0.83
8504.00,0.83
8502.00,0.84
8500.00,0.84
8498.00,0.84
8496.00,0.84
8494.00,0.85
8492.00,0.85
8490.00,0.85
8488.00,0.84
8486.00,0.84
8484.00,0.84
8482.00,0.84
8480.00,0.84
8478.00,0.84
8476.00,0.84
8474.00,0.84
8472.00,0.85
8470.00,0.85
8468.00,0.85
8466.00,0.85
8464.00,0.85
8462.00,0.86
8460.00,0.86
8458.00,0.86
8456.00,0.86
8454.00,0.86
8452.00,0.86
8450.00,0.86
8448.00,0.85
8446.00,0.85
8444.00,0.85
8442.00,0.84
8440.00,0.84
8438.00,0.84
8436.00,0.84
8434.00,0.84
8432.00,0.84
8430.00,0.84
8428.00,0.84
8426.00,0.83
8424.00,0.83
8422.00,0.83
8420.00,0.83
8418.00,0.83
8416.00,0.83
8414.00,0.82
8412.00,0.82
8410.00,0.82
8408.00,0.82
8406.00,0.82
8404.00,0.83
8402.00,0.83
8400.00,0.83
8398.00,0.84
8396.00,0.84
