创建为新数据集,样品 1708 用户 Administrator 日期 星期二, 三月 14 2017
cm-1,%T
10000.00,0.76
9998.00,0.77
9996.00,0.77
9994.00,0.77
9992.00,0.77
9990.00,0.77
9988.00,0.77
9986.00,0.76
9984.00,0.76
9982.00,0.75
9980.00,0.75
9978.00,0.74
9976.00,0.74
9974.00,0.74
9972.00,0.74
9970.00,0.74
9968.00,0.75
9966.00,0.75
9964.00,0.76
9962.00,0.76
9960.00,0.76
9958.00,0.77
9956.00,0.77
9954.00,0.78
9952.00,0.78
9950.00,0.78
9948.00,0.78
9946.00,0.77
9944.00,0.77
9942.00,0.77
9940.00,0.76
9938.00,0.75
9936.00,0.75
9934.00,0.74
9932.00,0.74
9930.00,0.74
9928.00,0.74
9926.00,0.74
9924.00,0.74
9922.00,0.75
9920.00,0.75
9918.00,0.75
9916.00,0.75
9914.00,0.75
9912.00,0.75
9910.00,0.75
9908.00,0.76
9906.00,0.76
9904.00,0.76
9902.00,0.76
9900.00,0.76
9898.00,0.76
9896.00,0.76
9894.00,0.75
9892.00,0.75
9890.00,0.74
9888.00,0.74
9886.00,0.73
9884.00,0.73
9882.00,0.73
9880.00,0.73
9878.00,0.73
9876.00,0.74
9874.00,0.74
9872.00,0.75
9870.00,0.75
9868.00,0.76
9866.00,0.76
9864.00,0.76
9862.00,0.76
9860.00,0.75
9858.00,0.74
9856.00,0.74
9854.00,0.73
9852.00,0.73
9850.00,0.73
9848.00,0.73
9846.00,0.74
9844.00,0.74
9842.00,0.74
9840.00,0.74
9838.00,0.75
9836.00,0.75
9834.00,0.75
9832.00,0.75
9830.00,0.75
9828.00,0.76
9826.00,0.76
9824.00,0.75
9822.00,0.75
9820.00,0.75
9818.00,0.74
9816.00,0.74
9814.00,0.74
9812.00,0.73
9810.00,0.73
9808.00,0.73
9806.00,0.73
9804.00,0.73
9802.00,0.73
9800.00,0.73
9798.00,0.74
9796.00,0.74
9794.00,0.74
9792.00,0.75
9790.00,0.75
9788.00,0.74
9786.00,0.74
9784.00,0.74
9782.00,0.74
9780.00,0.74
9778.00,0.74
9776.00,0.74
9774.00,0.74
9772.00,0.73
9770.00,0.73
9768.00,0.74
9766.00,0.74
9764.00,0.74
9762.00,0.74
9760.00,0.74
9758.00,0.74
9756.00,0.74
9754.00,0.74
9752.00,0.74
9750.00,0.74
9748.00,0.74
9746.00,0.74
9744.00,0.74
9742.00,0.74
9740.00,0.75
9738.00,0.75
9736.00,0.75
9734.00,0.76
9732.00,0.76
9730.00,0.76
9728.00,0.76
9726.00,0.76
9724.00,0.75
9722.00,0.75
9720.00,0.74
9718.00,0.74
9716.00,0.74
9714.00,0.74
9712.00,0.74
9710.00,0.75
9708.00,0.75
9706.00,0.75
9704.00,0.75
9702.00,0.75
9700.00,0.75
9698.00,0.75
9696.00,0.75
9694.00,0.75
9692.00,0.75
9690.00,0.75
9688.00,0.75
9686.00,0.75
9684.00,0.75
9682.00,0.75
9680.00,0.75
9678.00,0.74
9676.00,0.74
9674.00,0.73
9672.00,0.73
9670.00,0.72
9668.00,0.72
9666.00,0.72
9664.00,0.72
9662.00,0.72
9660.00,0.72
9658.00,0.73
9656.00,0.73
9654.00,0.73
9652.00,0.73
9650.00,0.74
9648.00,0.74
9646.00,0.74
9644.00,0.74
9642.00,0.74
9640.00,0.74
9638.00,0.73
9636.00,0.73
9634.00,0.73
9632.00,0.73
9630.00,0.73
9628.00,0.73
9626.00,0.73
9624.00,0.73
9622.00,0.73
9620.00,0.74
9618.00,0.74
9616.00,0.74
9614.00,0.74
9612.00,0.75
9610.00,0.75
9608.00,0.75
9606.00,0.75
9604.00,0.76
9602.00,0.76
9600.00,0.76
9598.00,0.76
9596.00,0.77
9594.00,0.77
9592.00,0.77
9590.00,0.77
9588.00,0.77
9586.00,0.76
9584.00,0.76
9582.00,0.76
9580.00,0.75
9578.00,0.75
9576.00,0.75
9574.00,0.75
9572.00,0.75
9570.00,0.75
9568.00,0.75
9566.00,0.76
9564.00,0.76
9562.00,0.76
9560.00,0.76
9558.00,0.75
9556.00,0.75
9554.00,0.74
9552.00,0.74
9550.00,0.74
9548.00,0.73
9546.00,0.73
9544.00,0.73
9542.00,0.74
9540.00,0.74
9538.00,0.74
9536.00,0.74
9534.00,0.74
9532.00,0.74
9530.00,0.74
9528.00,0.74
9526.00,0.74
9524.00,0.74
9522.00,0.74
9520.00,0.74
9518.00,0.74
9516.00,0.74
9514.00,0.74
9512.00,0.74
9510.00,0.73
9508.00,0.73
9506.00,0.72
