创建为新数据集,样品 036 用户 Administrator 日期 星期二, 十月 31 2017
cm-1,%T
10000.00,1.15
9999.00,1.15
9998.00,1.15
9997.00,1.15
9996.00,1.15
9995.00,1.15
9994.00,1.15
9993.00,1.15
9992.00,1.15
9991.00,1.15
9990.00,1.15
9989.00,1.15
9988.00,1.15
9987.00,1.15
9986.00,1.15
9985.00,1.15
9984.00,1.15
9983.00,1.15
9982.00,1.15
9981.00,1.15
9980.00,1.15
9979.00,1.15
9978.00,1.15
9977.00,1.15
9976.00,1.15
9975.00,1.15
9974.00,1.15
9973.00,1.15
9972.00,1.15
9971.00,1.14
9970.00,1.14
9969.00,1.14
9968.00,1.14
9967.00,1.14
9966.00,1.14
9965.00,1.14
9964.00,1.14
9963.00,1.13
9962.00,1.13
9961.00,1.13
9960.00,1.13
9959.00,1.13
9958.00,1.12
9957.00,1.12
9956.00,1.12
9955.00,1.12
9954.00,1.11
9953.00,1.11
9952.00,1.11
9951.00,1.11
9950.00,1.10
9949.00,1.10
9948.00,1.10
9947.00,1.10
9946.00,1.10
9945.00,1.10
9944.00,1.10
9943.00,1.10
9942.00,1.10
9941.00,1.10
9940.00,1.11
9939.00,1.11
9938.00,1.11
9937.00,1.11
9936.00,1.11
9935.00,1.11
9934.00,1.11
9933.00,1.11
9932.00,1.11
9931.00,1.11
9930.00,1.11
9929.00,1.10
9928.00,1.10
9927.00,1.10
9926.00,1.11
9925.00,1.11
9924.00,1.11
9923.00,1.11
9922.00,1.11
9921.00,1.11
9920.00,1.11
9919.00,1.11
9918.00,1.11
9917.00,1.12
9916.00,1.12
9915.00,1.12
9914.00,1.12
9913.00,1.12
9912.00,1.12
9911.00,1.12
9910.00,1.12
9909.00,1.13
9908.00,1.13
9907.00,1.13
9906.00,1.13
9905.00,1.13
9904.00,1.13
9903.00,1.13
9902.00,1.14
9901.00,1.14
9900.00,1.14
9899.00,1.14
9898.00,1.14
9897.00,1.14
9896.00,1.15
9895.00,1.15
9894.00,1.15
9893.00,1.15
9892.00,1.15
9891.00,1.15
9890.00,1.15
9889.00,1.15
9888.00,1.15
9887.00,1.14
9886.00,1.14
9885.00,1.14
9884.00,1.14
9883.00,1.14
9882.00,1.13
9881.00,1.13
9880.00,1.13
9879.00,1.13
9878.00,1.13
9877.00,1.12
9876.00,1.12
9875.00,1.12
9874.00,1.12
9873.00,1.12
9872.00,1.12
9871.00,1.12
9870.00,1.12
9869.00,1.12
9868.00,1.12
9867.00,1.11
9866.00,1.11
9865.00,1.11
9864.00,1.11
9863.00,1.11
9862.00,1.11
9861.00,1.11
9860.00,1.11
9859.00,1.11
9858.00,1.11
9857.00,1.11
9856.00,1.10
9855.00,1.10
9854.00,1.10
9853.00,1.10
9852.00,1.10
9851.00,1.11
9850.00,1.11
9849.00,1.11
9848.00,1.11
9847.00,1.11
9846.00,1.11
9845.00,1.11
9844.00,1.10
9843.00,1.10
9842.00,1.10
9841.00,1.10
9840.00,1.10
9839.00,1.10
9838.00,1.10
9837.00,1.09
9836.00,1.09
9835.00,1.09
9834.00,1.09
9833.00,1.09
9832.00,1.09
