创建为新数据集,样品 019 用户 Administrator 日期 星期三, 十一月 01 2017
cm-1,%T
10000.00,1.27
9999.00,1.26
9998.00,1.26
9997.00,1.26
9996.00,1.26
9995.00,1.26
9994.00,1.25
9993.00,1.25
9992.00,1.25
9991.00,1.25
9990.00,1.25
9989.00,1.25
9988.00,1.25
9987.00,1.26
9986.00,1.26
9985.00,1.26
9984.00,1.26
9983.00,1.26
9982.00,1.26
9981.00,1.26
9980.00,1.26
9979.00,1.26
9978.00,1.26
9977.00,1.26
9976.00,1.26
9975.00,1.26
9974.00,1.26
9973.00,1.26
9972.00,1.26
9971.00,1.26
9970.00,1.26
9969.00,1.26
9968.00,1.26
9967.00,1.26
9966.00,1.26
9965.00,1.26
9964.00,1.26
9963.00,1.26
9962.00,1.26
9961.00,1.25
9960.00,1.25
9959.00,1.25
9958.00,1.25
9957.00,1.25
9956.00,1.25
9955.00,1.25
9954.00,1.25
9953.00,1.25
9952.00,1.25
9951.00,1.25
9950.00,1.25
9949.00,1.25
9948.00,1.24
9947.00,1.24
9946.00,1.24
9945.00,1.24
9944.00,1.24
9943.00,1.24
9942.00,1.24
9941.00,1.24
9940.00,1.24
9939.00,1.24
9938.00,1.24
9937.00,1.23
9936.00,1.23
9935.00,1.23
9934.00,1.23
9933.00,1.23
9932.00,1.23
9931.00,1.23
9930.00,1.23
9929.00,1.23
9928.00,1.23
9927.00,1.23
9926.00,1.23
9925.00,1.24
9924.00,1.24
9923.00,1.24
9922.00,1.24
9921.00,1.24
9920.00,1.24
9919.00,1.24
9918.00,1.24
9917.00,1.24
9916.00,1.24
9915.00,1.24
9914.00,1.24
9913.00,1.24
9912.00,1.24
9911.00,1.24
9910.00,1.24
9909.00,1.24
9908.00,1.24
9907.00,1.24
9906.00,1.24
9905.00,1.24
9904.00,1.24
9903.00,1.24
9902.00,1.24
9901.00,1.24
9900.00,1.24
9899.00,1.24
9898.00,1.24
9897.00,1.24
9896.00,1.24
9895.00,1.24
9894.00,1.24
9893.00,1.24
9892.00,1.24
9891.00,1.24
9890.00,1.24
9889.00,1.24
9888.00,1.24
9887.00,1.24
9886.00,1.24
9885.00,1.24
9884.00,1.24
9883.00,1.24
9882.00,1.24
9881.00,1.24
9880.00,1.24
9879.00,1.24
9878.00,1.24
9877.00,1.24
9876.00,1.24
9875.00,1.24
9874.00,1.24
9873.00,1.24
9872.00,1.25
9871.00,1.25
9870.00,1.25
9869.00,1.25
9868.00,1.25
9867.00,1.25
9866.00,1.24
9865.00,1.24
9864.00,1.24
9863.00,1.24
9862.00,1.24
9861.00,1.24
9860.00,1.24
9859.00,1.24
9858.00,1.24
9857.00,1.24
9856.00,1.24
9855.00,1.24
9854.00,1.24
9853.00,1.24
9852.00,1.24
9851.00,1.24
9850.00,1.25
9849.00,1.25
9848.00,1.25
9847.00,1.25
9846.00,1.25
9845.00,1.25
9844.00,1.25
9843.00,1.25
9842.00,1.25
9841.00,1.25
9840.00,1.25
9839.00,1.25
9838.00,1.25
9837.00,1.25
9836.00,1.25
9835.00,1.25
9834.00,1.25
9833.00,1.25
9832.00,1.25
9831.00,1.25
9830.00,1.25
9829.00,1.25
9828.00,1.25
9827.00,1.25
