创建为新数据集,样品 645 用户 Administrator 日期 星期四, 七月 25 2019
cm-1,%T
10000.00,1.85
9999.00,1.85
9998.00,1.84
9997.00,1.84
9996.00,1.84
9995.00,1.84
9994.00,1.84
9993.00,1.84
9992.00,1.84
9991.00,1.83
9990.00,1.83
9989.00,1.83
9988.00,1.83
9987.00,1.82
9986.00,1.82
9985.00,1.82
9984.00,1.81
9983.00,1.81
9982.00,1.81
9981.00,1.80
9980.00,1.80
9979.00,1.79
9978.00,1.79
9977.00,1.79
9976.00,1.79
9975.00,1.79
9974.00,1.79
9973.00,1.79
9972.00,1.79
9971.00,1.79
9970.00,1.80
9969.00,1.80
9968.00,1.80
9967.00,1.81
9966.00,1.81
9965.00,1.81
9964.00,1.81
9963.00,1.81
9962.00,1.81
9961.00,1.81
9960.00,1.81
9959.00,1.80
9958.00,1.79
9957.00,1.79
9956.00,1.78
9955.00,1.76
9954.00,1.75
9953.00,1.74
9952.00,1.72
9951.00,1.71
9950.00,1.69
9949.00,1.67
9948.00,1.66
9947.00,1.64
9946.00,1.63
9945.00,1.61
9944.00,1.60
9943.00,1.59
9942.00,1.58
9941.00,1.58
9940.00,1.57
9939.00,1.57
9938.00,1.57
9937.00,1.57
9936.00,1.57
9935.00,1.57
9934.00,1.57
9933.00,1.57
9932.00,1.57
9931.00,1.57
9930.00,1.58
9929.00,1.58
9928.00,1.57
9927.00,1.57
9926.00,1.57
9925.00,1.56
9924.00,1.55
9923.00,1.55
9922.00,1.54
9921.00,1.53
9920.00,1.52
9919.00,1.51
9918.00,1.50
9917.00,1.49
9916.00,1.48
9915.00,1.47
9914.00,1.46
9913.00,1.44
9912.00,1.43
9911.00,1.42
9910.00,1.41
9909.00,1.40
9908.00,1.40
9907.00,1.39
9906.00,1.39
9905.00,1.39
9904.00,1.39
9903.00,1.39
9902.00,1.39
9901.00,1.40
9900.00,1.40
9899.00,1.41
9898.00,1.42
9897.00,1.44
9896.00,1.45
9895.00,1.47
9894.00,1.49
9893.00,1.51
9892.00,1.52
9891.00,1.54
9890.00,1.56
9889.00,1.57
9888.00,1.59
9887.00,1.60
9886.00,1.60
9885.00,1.61
9884.00,1.61
9883.00,1.61
9882.00,1.60
9881.00,1.60
9880.00,1.59
9879.00,1.58
9878.00,1.57
9877.00,1.55
9876.00,1.54
9875.00,1.53
9874.00,1.52
9873.00,1.51
9872.00,1.51
9871.00,1.51
9870.00,1.51
9869.00,1.51
9868.00,1.52
9867.00,1.53
9866.00,1.54
9865.00,1.56
9864.00,1.57
9863.00,1.59
9862.00,1.61
9861.00,1.62
9860.00,1.64
9859.00,1.65
9858.00,1.66
9857.00,1.67
9856.00,1.68
9855.00,1.69
9854.00,1.69
9853.00,1.69
9852.00,1.69
9851.00,1.68
9850.00,1.67
9849.00,1.67
9848.00,1.66
9847.00,1.65
9846.00,1.64
9845.00,1.62
9844.00,1.61
9843.00,1.60
9842.00,1.59
9841.00,1.58
