创建为新数据集,样品 442 用户 Administrator 日期 星期三, 七月 24 2019
cm-1,%T
12000.00,1.61
11999.00,1.60
11998.00,1.60
11997.00,1.59
11996.00,1.59
11995.00,1.59
11994.00,1.60
11993.00,1.61
11992.00,1.63
11991.00,1.65
11990.00,1.68
11989.00,1.71
11988.00,1.75
11987.00,1.79
11986.00,1.84
11985.00,1.88
11984.00,1.93
11983.00,1.98
11982.00,2.03
11981.00,2.07
11980.00,2.11
11979.00,2.14
11978.00,2.17
11977.00,2.19
11976.00,2.19
11975.00,2.19
11974.00,2.18
11973.00,2.16
11972.00,2.13
11971.00,2.10
11970.00,2.06
11969.00,2.01
11968.00,1.96
11967.00,1.91
11966.00,1.85
11965.00,1.80
11964.00,1.74
11963.00,1.69
11962.00,1.65
11961.00,1.61
11960.00,1.57
11959.00,1.54
11958.00,1.52
11957.00,1.50
11956.00,1.49
11955.00,1.48
11954.00,1.48
11953.00,1.48
11952.00,1.48
11951.00,1.49
11950.00,1.49
11949.00,1.50
11948.00,1.50
11947.00,1.51
11946.00,1.51
11945.00,1.51
11944.00,1.50
11943.00,1.50
11942.00,1.49
11941.00,1.48
11940.00,1.46
11939.00,1.45
11938.00,1.43
11937.00,1.41
11936.00,1.39
11935.00,1.37
11934.00,1.36
11933.00,1.34
11932.00,1.32
11931.00,1.30
11930.00,1.29
11929.00,1.28
11928.00,1.27
11927.00,1.26
11926.00,1.25
11925.00,1.24
11924.00,1.24
11923.00,1.23
11922.00,1.22
11921.00,1.22
11920.00,1.21
11919.00,1.20
11918.00,1.20
11917.00,1.19
11916.00,1.18
11915.00,1.17
11914.00,1.17
11913.00,1.16
11912.00,1.15
11911.00,1.14
11910.00,1.14
11909.00,1.13
11908.00,1.12
11907.00,1.12
11906.00,1.11
11905.00,1.11
11904.00,1.11
11903.00,1.12
11902.00,1.12
11901.00,1.13
11900.00,1.14
11899.00,1.16
11898.00,1.17
11897.00,1.19
11896.00,1.22
11895.00,1.24
11894.00,1.27
11893.00,1.30
11892.00,1.33
11891.00,1.36
11890.00,1.39
11889.00,1.42
11888.00,1.45
11887.00,1.47
11886.00,1.49
11885.00,1.51
11884.00,1.53
11883.00,1.54
11882.00,1.55
11881.00,1.55
11880.00,1.55
11879.00,1.54
11878.00,1.53
11877.00,1.52
11876.00,1.51
11875.00,1.49
11874.00,1.47
11873.00,1.46
11872.00,1.44
11871.00,1.42
11870.00,1.41
11869.00,1.39
11868.00,1.37
11867.00,1.36
11866.00,1.34
11865.00,1.33
11864.00,1.31
11863.00,1.29
11862.00,1.27
11861.00,1.25
11860.00,1.23
11859.00,1.21
11858.00,1.19
11857.00,1.17
11856.00,1.15
11855.00,1.12
11854.00,1.10
11853.00,1.09
11852.00,1.07
11851.00,1.06
11850.00,1.05
11849.00,1.04
11848.00,1.04
11847.00,1.04
11846.00,1.05
11845.00,1.05
11844.00,1.06
11843.00,1.08
11842.00,1.09
11841.00,1.11
11840.00,1.12
11839.00,1.14
11838.00,1.16
11837.00,1.17
11836.00,1.19
11835.00,1.20
11834.00,1.21
11833.00,1.21
11832.00,1.22
11831.00,1.22
11830.00,1.22
11829.00,1.22
11828.00,1.22
11827.00,1.22
11826.00,1.22
11825.00,1.22
11824.00,1.23
11823.00,1.23
11822.00,1.23
11821.00,1.24
11820.00,1.25
11819.00,1.26
11818.00,1.27
11817.00,1.29
11816.00,1.30
11815.00,1.32
11814.00,1.33
11813.00,1.35
11812.00,1.37
11811.00,1.38
11810.00,1.40
11809.00,1.41
11808.00,1.42
11807.00,1.43
11806.00,1.44
11805.00,1.44
11804.00,1.45
11803.00,1.44
11802.00,1.44
11801.00,1.43
11800.00,1.43
11799.00,1.42
11798.00,1.41
11797.00,1.40
11796.00,1.39
11795.00,1.38
11794.00,1.37
11793.00,1.36
11792.00,1.35
11791.00,1.34
11790.00,1.34
11789.00,1.33
11788.00,1.33
11787.00,1.33
11786.00,1.33
11785.00,1.33
11784.00,1.33
11783.00,1.33
11782.00,1.34
11781.00,1.34
11780.00,1.34
11779.00,1.35
11778.00,1.35
11777.00,1.36
11776.00,1.36
11775.00,1.37
11774.00,1.38
11773.00,1.39
11772.00,1.40
11771.00,1.41
11770.00,1.42
11769.00,1.43
11768.00,1.44
11767.00,1.45
11766.00,1.46
11765.00,1.47
11764.00,1.48
11763.00,1.48
11762.00,1.49
11761.00,1.49
11760.00,1.48
11759.00,1.47
11758.00,1.46
11757.00,1.45
11756.00,1.43
11755.00,1.41
11754.00,1.39
11753.00,1.37
11752.00,1.35
11751.00,1.33
11750.00,1.31
11749.00,1.30
11748.00,1.29
11747.00,1.29
11746.00,1.29
11745.00,1.30
11744.00,1.32
11743.00,1.33
11742.00,1.36
11741.00,1.39
11740.00,1.42
11739.00,1.45
11738.00,1.49
11737.00,1.52
11736.00,1.55
11735.00,1.58
11734.00,1.61
11733.00,1.63
11732.00,1.64
11731.00,1.64
11730.00,1.64
11729.00,1.63
11728.00,1.61
11727.00,1.59
11726.00,1.57
11725.00,1.54
11724.00,1.51
11723.00,1.47
11722.00,1.43
11721.00,1.39
11720.00,1.34
11719.00,1.30
11718.00,1.26
11717.00,1.22
11716.00,1.19
11715.00,1.15
11714.00,1.12
11713.00,1.09
11712.00,1.07
11711.00,1.05
11710.00,1.03
11709.00,1.02
11708.00,1.01
11707.00,1.00
11706.00,0.99
11705.00,0.99
11704.00,0.99
11703.00,1.00
11702.00,1.01
11701.00,1.02
11700.00,1.03
11699.00,1.04
11698.00,1.06
11697.00,1.07
11696.00,1.09
11695.00,1.10
11694.00,1.12
11693.00,1.14
11692.00,1.15
11691.00,1.16
11690.00,1.18
11689.00,1.19
11688.00,1.20
11687.00,1.21
11686.00,1.21
11685.00,1.22
11684.00,1.22
11683.00,1.23
11682.00,1.23
11681.00,1.23
11680.00,1.23
11679.00,1.23
11678.00,1.23
11677.00,1.23
11676.00,1.24
11675.00,1.24
11674.00,1.24
11673.00,1.24
11672.00,1.24
11671.00,1.24
11670.00,1.24
11669.00,1.24
11668.00,1.24
11667.00,1.24
11666.00,1.24
11665.00,1.24
11664.00,1.24
11663.00,1.24
11662.00,1.24
11661.00,1.23
11660.00,1.23
11659.00,1.22
11658.00,1.22
11657.00,1.22
11656.00,1.21
11655.00,1.21
11654.00,1.21
11653.00,1.22
11652.00,1.22
11651.00,1.23
11650.00,1.24
11649.00,1.25
11648.00,1.27
11647.00,1.29
11646.00,1.30
11645.00,1.32
11644.00,1.34
11643.00,1.37
11642.00,1.39
11641.00,1.41
11640.00,1.43
11639.00,1.45
11638.00,1.46
11637.00,1.48
11636.00,1.49
11635.00,1.49
11634.00,1.50
11633.00,1.50
11632.00,1.49
11631.00,1.49
11630.00,1.48
11629.00,1.47
11628.00,1.46
11627.00,1.45
11626.00,1.44
11625.00,1.43
11624.00,1.42
11623.00,1.41
11622.00,1.40
11621.00,1.39
11620.00,1.39
11619.00,1.38
11618.00,1.37
11617.00,1.36
11616.00,1.35
11615.00,1.34
11614.00,1.33
11613.00,1.32
11612.00,1.31
11611.00,1.30
11610.00,1.29
11609.00,1.27
11608.00,1.26
11607.00,1.25
11606.00,1.23
11605.00,1.22
11604.00,1.22
11603.00,1.21
11602.00,1.21
11601.00,1.20
11600.00,1.21
11599.00,1.21
11598.00,1.22
11597.00,1.23
11596.00,1.24
11595.00,1.25
11594.00,1.27
11593.00,1.28
11592.00,1.30
11591.00,1.32
11590.00,1.33
11589.00,1.34
11588.00,1.35
11587.00,1.36
11586.00,1.37
11585.00,1.37
11584.00,1.37
11583.00,1.36
11582.00,1.35
11581.00,1.34
11580.00,1.33
11579.00,1.31
11578.00,1.29
11577.00,1.26
11576.00,1.23
11575.00,1.21
11574.00,1.18
11573.00,1.15
11572.00,1.13
11571.00,1.10
11570.00,1.08
11569.00,1.05
11568.00,1.03
11567.00,1.02
11566.00,1.01
11565.00,1.00
11564.00,1.00
11563.00,1.00
11562.00,1.01
11561.00,1.02
11560.00,1.03
11559.00,1.05
11558.00,1.07
11557.00,1.09
11556.00,1.11
11555.00,1.14
11554.00,1.16
11553.00,1.18
11552.00,1.21
11551.00,1.23
11550.00,1.24
11549.00,1.26
11548.00,1.27
11547.00,1.28
11546.00,1.28
11545.00,1.28
11544.00,1.28
11543.00,1.27
11542.00,1.27
11541.00,1.26
11540.00,1.25
11539.00,1.24
11538.00,1.23
11537.00,1.22
11536.00,1.21
11535.00,1.20
11534.00,1.19
11533.00,1.19
11532.00,1.18
11531.00,1.18
11530.00,1.18
11529.00,1.19
11528.00,1.19
11527.00,1.19
11526.00,1.20
11525.00,1.21
11524.00,1.21
11523.00,1.22
11522.00,1.23
11521.00,1.24
