创建为新数据集,样品 651 用户 Administrator 日期 星期四, 七月 25 2019
cm-1,%T
10000.00,1.60
9999.00,1.58
9998.00,1.55
9997.00,1.53
9996.00,1.50
9995.00,1.47
9994.00,1.45
9993.00,1.42
9992.00,1.40
9991.00,1.38
9990.00,1.35
9989.00,1.33
9988.00,1.31
9987.00,1.29
9986.00,1.27
9985.00,1.25
9984.00,1.24
9983.00,1.23
9982.00,1.22
9981.00,1.21
9980.00,1.21
9979.00,1.20
9978.00,1.20
9977.00,1.20
9976.00,1.21
9975.00,1.21
9974.00,1.21
9973.00,1.22
9972.00,1.23
9971.00,1.24
9970.00,1.25
9969.00,1.26
9968.00,1.28
9967.00,1.29
9966.00,1.31
9965.00,1.33
9964.00,1.35
9963.00,1.37
9962.00,1.39
9961.00,1.41
9960.00,1.42
9959.00,1.44
9958.00,1.46
9957.00,1.47
9956.00,1.48
9955.00,1.50
9954.00,1.50
9953.00,1.51
9952.00,1.51
9951.00,1.52
9950.00,1.52
9949.00,1.52
9948.00,1.52
9947.00,1.52
9946.00,1.51
9945.00,1.51
9944.00,1.51
9943.00,1.50
9942.00,1.50
9941.00,1.50
9940.00,1.50
9939.00,1.50
9938.00,1.50
9937.00,1.49
9936.00,1.49
9935.00,1.49
9934.00,1.49
9933.00,1.48
9932.00,1.48
9931.00,1.48
9930.00,1.47
9929.00,1.47
9928.00,1.46
9927.00,1.46
9926.00,1.45
9925.00,1.45
9924.00,1.44
9923.00,1.44
9922.00,1.43
9921.00,1.43
9920.00,1.43
9919.00,1.43
9918.00,1.43
9917.00,1.43
9916.00,1.43
9915.00,1.43
9914.00,1.42
9913.00,1.42
9912.00,1.42
9911.00,1.42
9910.00,1.42
9909.00,1.42
9908.00,1.41
9907.00,1.41
9906.00,1.41
9905.00,1.40
9904.00,1.40
9903.00,1.39
9902.00,1.39
9901.00,1.39
9900.00,1.38
9899.00,1.38
9898.00,1.38
9897.00,1.38
9896.00,1.37
9895.00,1.37
9894.00,1.38
9893.00,1.38
9892.00,1.38
9891.00,1.38
9890.00,1.38
9889.00,1.39
9888.00,1.39
9887.00,1.39
9886.00,1.39
9885.00,1.39
9884.00,1.40
9883.00,1.40
9882.00,1.40
9881.00,1.40
9880.00,1.40
9879.00,1.40
9878.00,1.40
9877.00,1.40
9876.00,1.41
9875.00,1.41
9874.00,1.42
9873.00,1.42
9872.00,1.43
9871.00,1.44
9870.00,1.45
9869.00,1.46
9868.00,1.47
9867.00,1.48
9866.00,1.49
9865.00,1.50
9864.00,1.51
9863.00,1.51
9862.00,1.52
9861.00,1.52
9860.00,1.52
9859.00,1.52
9858.00,1.51
9857.00,1.51
9856.00,1.50
9855.00,1.49
9854.00,1.48
9853.00,1.47
9852.00,1.46
9851.00,1.45
9850.00,1.44
9849.00,1.43
9848.00,1.42
9847.00,1.41
9846.00,1.41
9845.00,1.41
9844.00,1.41
9843.00,1.42
9842.00,1.42
9841.00,1.43
9840.00,1.44
9839.00,1.45
9838.00,1.46
9837.00,1.47
9836.00,1.48
9835.00,1.49
9834.00,1.50
9833.00,1.50
9832.00,1.51
9831.00,1.51
9830.00,1.51
9829.00,1.50
9828.00,1.50
9827.00,1.48
9826.00,1.47
9825.00,1.45
9824.00,1.44
9823.00,1.42
9822.00,1.40
9821.00,1.38
9820.00,1.37
9819.00,1.35
9818.00,1.34
9817.00,1.32
9816.00,1.31
9815.00,1.30
9814.00,1.30
9813.00,1.29
9812.00,1.29
9811.00,1.29
9810.00,1.30
9809.00,1.30
9808.00,1.31
9807.00,1.31
9806.00,1.32
9805.00,1.32
9804.00,1.33
9803.00,1.34
9802.00,1.34
9801.00,1.35
9800.00,1.35
9799.00,1.35
9798.00,1.36
9797.00,1.36
9796.00,1.36
9795.00,1.36
9794.00,1.36
9793.00,1.36
9792.00,1.36
9791.00,1.36
9790.00,1.36
9789.00,1.37
9788.00,1.37
9787.00,1.37
9786.00,1.37
9785.00,1.37
9784.00,1.37
9783.00,1.37
9782.00,1.37
9781.00,1.37
9780.00,1.37
9779.00,1.38
9778.00,1.38
9777.00,1.38
9776.00,1.38
9775.00,1.39
9774.00,1.39
9773.00,1.40
9772.00,1.40
9771.00,1.41
9770.00,1.41
9769.00,1.42
9768.00,1.43
9767.00,1.44
9766.00,1.45
9765.00,1.46
9764.00,1.47
9763.00,1.48
9762.00,1.49
9761.00,1.50
9760.00,1.51
9759.00,1.52
9758.00,1.53
9757.00,1.53
9756.00,1.53
9755.00,1.53
9754.00,1.53
9753.00,1.53
9752.00,1.52
9751.00,1.52
9750.00,1.51
9749.00,1.50
9748.00,1.49
9747.00,1.48
9746.00,1.47
9745.00,1.46
9744.00,1.45
9743.00,1.44
9742.00,1.43
9741.00,1.42
9740.00,1.42
9739.00,1.41
9738.00,1.41
9737.00,1.41
9736.00,1.40
9735.00,1.40
9734.00,1.40
9733.00,1.40
9732.00,1.39
9731.00,1.39
9730.00,1.39
9729.00,1.39
9728.00,1.39
9727.00,1.39
9726.00,1.38
9725.00,1.38
9724.00,1.38
9723.00,1.39
9722.00,1.39
9721.00,1.39
9720.00,1.39
9719.00,1.39
9718.00,1.39
9717.00,1.40
9716.00,1.40
9715.00,1.41
9714.00,1.41
9713.00,1.42
9712.00,1.43
9711.00,1.43
9710.00,1.44
9709.00,1.45
9708.00,1.45
9707.00,1.46
9706.00,1.46
9705.00,1.46
9704.00,1.47
9703.00,1.47
9702.00,1.47
9701.00,1.47
9700.00,1.47
9699.00,1.47
9698.00,1.46
9697.00,1.46
9696.00,1.45
9695.00,1.45
9694.00,1.44
9693.00,1.43
9692.00,1.42
9691.00,1.41
9690.00,1.41
9689.00,1.40
9688.00,1.39
9687.00,1.38
9686.00,1.37
9685.00,1.36
9684.00,1.35
9683.00,1.34
9682.00,1.33
9681.00,1.32
9680.00,1.31
9679.00,1.31
9678.00,1.30
9677.00,1.30
9676.00,1.29
9675.00,1.29
9674.00,1.29
9673.00,1.29
9672.00,1.29
9671.00,1.29
9670.00,1.30
9669.00,1.30
9668.00,1.30
9667.00,1.30
9666.00,1.30
9665.00,1.31
9664.00,1.31
9663.00,1.32
9662.00,1.32
9661.00,1.32
9660.00,1.33
9659.00,1.33
9658.00,1.34
9657.00,1.34
9656.00,1.35
9655.00,1.35
9654.00,1.36
9653.00,1.36
9652.00,1.36
9651.00,1.37
9650.00,1.37
9649.00,1.38
9648.00,1.38
9647.00,1.38
9646.00,1.39
9645.00,1.39
9644.00,1.39
9643.00,1.39
9642.00,1.39
9641.00,1.40
9640.00,1.40
9639.00,1.41
9638.00,1.41
9637.00,1.42
9636.00,1.43
9635.00,1.44
9634.00,1.45
9633.00,1.46
9632.00,1.47
9631.00,1.48
9630.00,1.49
9629.00,1.50
9628.00,1.51
9627.00,1.52
9626.00,1.52
9625.00,1.53
9624.00,1.54
9623.00,1.54
9622.00,1.54
9621.00,1.54
9620.00,1.54
9619.00,1.53
9618.00,1.53
9617.00,1.52
9616.00,1.52
9615.00,1.51
9614.00,1.51
9613.00,1.50
9612.00,1.50
9611.00,1.49
9610.00,1.49
9609.00,1.48
9608.00,1.48
9607.00,1.47
9606.00,1.46
9605.00,1.46
9604.00,1.45
9603.00,1.44
9602.00,1.43
9601.00,1.42
9600.00,1.41
9599.00,1.40
9598.00,1.39
9597.00,1.38
9596.00,1.36
9595.00,1.35
9594.00,1.33
9593.00,1.32
9592.00,1.31
9591.00,1.29
9590.00,1.28
9589.00,1.27
9588.00,1.26
9587.00,1.26
9586.00,1.25
9585.00,1.25
9584.00,1.24
9583.00,1.24
9582.00,1.24
9581.00,1.24
9580.00,1.23
9579.00,1.23
