创建为新数据集,样品 330 用户 Administrator 日期 星期日, 七月 28 2019
cm-1,%T
10000.00,1.43
9999.00,1.46
9998.00,1.49
9997.00,1.51
9996.00,1.54
9995.00,1.56
9994.00,1.58
9993.00,1.60
9992.00,1.62
9991.00,1.63
9990.00,1.65
9989.00,1.65
9988.00,1.66
9987.00,1.67
9986.00,1.67
9985.00,1.67
9984.00,1.67
9983.00,1.66
9982.00,1.66
9981.00,1.65
9980.00,1.64
9979.00,1.63
9978.00,1.62
9977.00,1.61
9976.00,1.59
9975.00,1.57
9974.00,1.56
9973.00,1.54
9972.00,1.52
9971.00,1.50
9970.00,1.48
9969.00,1.46
9968.00,1.44
9967.00,1.43
9966.00,1.41
9965.00,1.40
9964.00,1.38
9963.00,1.37
9962.00,1.36
9961.00,1.35
9960.00,1.34
9959.00,1.34
9958.00,1.33
9957.00,1.33
9956.00,1.32
9955.00,1.31
9954.00,1.31
9953.00,1.31
9952.00,1.30
9951.00,1.30
9950.00,1.30
9949.00,1.30
9948.00,1.29
9947.00,1.30
9946.00,1.30
9945.00,1.30
9944.00,1.30
9943.00,1.30
9942.00,1.31
9941.00,1.31
9940.00,1.32
9939.00,1.32
9938.00,1.32
9937.00,1.33
9936.00,1.33
9935.00,1.34
9934.00,1.34
9933.00,1.35
9932.00,1.36
9931.00,1.37
9930.00,1.37
9929.00,1.38
9928.00,1.39
9927.00,1.40
9926.00,1.41
9925.00,1.42
9924.00,1.43
9923.00,1.44
9922.00,1.45
9921.00,1.46
9920.00,1.47
9919.00,1.48
9918.00,1.48
9917.00,1.49
9916.00,1.50
9915.00,1.50
9914.00,1.51
9913.00,1.51
9912.00,1.52
9911.00,1.52
9910.00,1.53
9909.00,1.54
9908.00,1.54
9907.00,1.55
9906.00,1.55
9905.00,1.56
9904.00,1.56
9903.00,1.57
9902.00,1.57
9901.00,1.57
9900.00,1.57
9899.00,1.58
9898.00,1.58
9897.00,1.58
9896.00,1.59
9895.00,1.59
9894.00,1.59
9893.00,1.60
9892.00,1.60
9891.00,1.60
9890.00,1.61
9889.00,1.61
9888.00,1.61
9887.00,1.61
9886.00,1.61
9885.00,1.61
9884.00,1.61
9883.00,1.61
9882.00,1.61
9881.00,1.61
9880.00,1.60
9879.00,1.60
9878.00,1.60
9877.00,1.59
9876.00,1.59
9875.00,1.58
9874.00,1.58
9873.00,1.57
9872.00,1.57
9871.00,1.56
9870.00,1.56
9869.00,1.55
9868.00,1.54
9867.00,1.54
9866.00,1.53
9865.00,1.52
9864.00,1.52
9863.00,1.51
9862.00,1.50
9861.00,1.50
9860.00,1.49
9859.00,1.49
9858.00,1.49
9857.00,1.48
9856.00,1.48
9855.00,1.48
9854.00,1.47
9853.00,1.47
9852.00,1.47
9851.00,1.46
9850.00,1.46
9849.00,1.46
9848.00,1.45
9847.00,1.45
9846.00,1.45
9845.00,1.45
9844.00,1.45
9843.00,1.45
9842.00,1.45
9841.00,1.45
9840.00,1.45
9839.00,1.45
9838.00,1.46
9837.00,1.46
9836.00,1.46
9835.00,1.47
9834.00,1.47
9833.00,1.48
9832.00,1.48
9831.00,1.48
9830.00,1.48
9829.00,1.49
9828.00,1.49
9827.00,1.49
9826.00,1.49
9825.00,1.50
9824.00,1.50
9823.00,1.50
9822.00,1.50
9821.00,1.51
9820.00,1.51
9819.00,1.51
9818.00,1.51
9817.00,1.51
9816.00,1.51
9815.00,1.51
9814.00,1.51
9813.00,1.51
9812.00,1.50
9811.00,1.50
9810.00,1.49
9809.00,1.49
9808.00,1.48
9807.00,1.48
9806.00,1.48
9805.00,1.47
9804.00,1.47
9803.00,1.46
9802.00,1.45
9801.00,1.45
9800.00,1.44
9799.00,1.43
9798.00,1.43
9797.00,1.42
9796.00,1.41
9795.00,1.41
9794.00,1.40
9793.00,1.39
9792.00,1.38
9791.00,1.38
9790.00,1.37
9789.00,1.36
9788.00,1.35
9787.00,1.35
9786.00,1.34
9785.00,1.34
9784.00,1.33
9783.00,1.33
9782.00,1.33
9781.00,1.32
9780.00,1.32
9779.00,1.32
9778.00,1.31
9777.00,1.31
9776.00,1.31
9775.00,1.31
9774.00,1.31
9773.00,1.31
9772.00,1.31
9771.00,1.32
9770.00,1.32
9769.00,1.32
9768.00,1.33
9767.00,1.33
9766.00,1.33
9765.00,1.34
9764.00,1.34
9763.00,1.35
9762.00,1.35
9761.00,1.36
9760.00,1.36
9759.00,1.36
9758.00,1.36
9757.00,1.37
9756.00,1.37
9755.00,1.37
9754.00,1.36
9753.00,1.36
9752.00,1.36
9751.00,1.36
9750.00,1.35
9749.00,1.35
9748.00,1.34
9747.00,1.34
9746.00,1.34
9745.00,1.33
9744.00,1.33
9743.00,1.32
9742.00,1.32
9741.00,1.31
9740.00,1.31
9739.00,1.31
9738.00,1.30
9737.00,1.30
9736.00,1.29
9735.00,1.28
9734.00,1.28
9733.00,1.27
9732.00,1.27
9731.00,1.27
9730.00,1.26
9729.00,1.26
9728.00,1.26
9727.00,1.26
9726.00,1.26
9725.00,1.26
9724.00,1.26
9723.00,1.27
9722.00,1.27
9721.00,1.27
9720.00,1.28
9719.00,1.28
9718.00,1.28
9717.00,1.28
9716.00,1.29
9715.00,1.29
9714.00,1.29
9713.00,1.29
9712.00,1.30
9711.00,1.30
9710.00,1.31
9709.00,1.31
9708.00,1.32
9707.00,1.32
9706.00,1.33
9705.00,1.34
9704.00,1.35
9703.00,1.35
9702.00,1.36
9701.00,1.37
9700.00,1.38
9699.00,1.38
9698.00,1.39
9697.00,1.39
9696.00,1.40
9695.00,1.40
9694.00,1.40
9693.00,1.41
9692.00,1.41
9691.00,1.41
9690.00,1.42
9689.00,1.42
9688.00,1.42
9687.00,1.43
9686.00,1.43
9685.00,1.44
9684.00,1.44
9683.00,1.45
9682.00,1.45
9681.00,1.45
9680.00,1.46
9679.00,1.46
9678.00,1.46
9677.00,1.46
9676.00,1.46
9675.00,1.46
9674.00,1.46
9673.00,1.46
9672.00,1.46
9671.00,1.46
9670.00,1.46
9669.00,1.46
9668.00,1.46
9667.00,1.47
9666.00,1.48
9665.00,1.48
9664.00,1.49
9663.00,1.50
9662.00,1.51
9661.00,1.51
9660.00,1.52
9659.00,1.52
9658.00,1.53
9657.00,1.53
9656.00,1.53
9655.00,1.54
9654.00,1.54
9653.00,1.54
9652.00,1.54
9651.00,1.54
9650.00,1.55
9649.00,1.55
9648.00,1.55
9647.00,1.56
9646.00,1.56
9645.00,1.56
9644.00,1.56
9643.00,1.56
9642.00,1.56
9641.00,1.56
9640.00,1.55
9639.00,1.54
9638.00,1.53
9637.00,1.52
9636.00,1.51
9635.00,1.50
9634.00,1.49
9633.00,1.48
9632.00,1.46
9631.00,1.45
9630.00,1.44
9629.00,1.43
9628.00,1.42
9627.00,1.41
