创建为新数据集,样品 133 用户 Administrator 日期 星期五, 七月 26 2019
cm-1,%T
10000.00,1.67
9999.00,1.67
9998.00,1.66
9997.00,1.66
9996.00,1.66
9995.00,1.66
9994.00,1.66
9993.00,1.65
9992.00,1.65
9991.00,1.65
9990.00,1.64
9989.00,1.64
9988.00,1.63
9987.00,1.63
9986.00,1.62
9985.00,1.61
9984.00,1.61
9983.00,1.60
9982.00,1.59
9981.00,1.58
9980.00,1.57
9979.00,1.56
9978.00,1.55
9977.00,1.54
9976.00,1.53
9975.00,1.52
9974.00,1.51
9973.00,1.51
9972.00,1.50
9971.00,1.49
9970.00,1.49
9969.00,1.48
9968.00,1.47
9967.00,1.47
9966.00,1.46
9965.00,1.46
9964.00,1.46
9963.00,1.45
9962.00,1.45
9961.00,1.45
9960.00,1.45
9959.00,1.45
9958.00,1.45
9957.00,1.46
9956.00,1.46
9955.00,1.47
9954.00,1.48
9953.00,1.48
9952.00,1.49
9951.00,1.50
9950.00,1.51
9949.00,1.51
9948.00,1.52
9947.00,1.52
9946.00,1.53
9945.00,1.53
9944.00,1.53
9943.00,1.54
9942.00,1.54
9941.00,1.54
9940.00,1.55
9939.00,1.55
9938.00,1.56
9937.00,1.56
9936.00,1.57
9935.00,1.57
9934.00,1.57
9933.00,1.58
9932.00,1.58
9931.00,1.58
9930.00,1.58
9929.00,1.58
9928.00,1.58
9927.00,1.58
9926.00,1.58
9925.00,1.58
9924.00,1.58
9923.00,1.58
9922.00,1.58
9921.00,1.58
9920.00,1.58
9919.00,1.59
9918.00,1.59
9917.00,1.60
9916.00,1.60
9915.00,1.61
9914.00,1.61
9913.00,1.62
9912.00,1.62
9911.00,1.62
9910.00,1.63
9909.00,1.63
9908.00,1.64
9907.00,1.64
9906.00,1.65
9905.00,1.65
9904.00,1.66
9903.00,1.67
9902.00,1.67
9901.00,1.68
9900.00,1.69
9899.00,1.69
9898.00,1.70
9897.00,1.70
9896.00,1.70
9895.00,1.71
9894.00,1.71
9893.00,1.71
9892.00,1.71
9891.00,1.71
9890.00,1.71
9889.00,1.71
9888.00,1.71
9887.00,1.70
9886.00,1.70
9885.00,1.70
9884.00,1.69
9883.00,1.69
9882.00,1.68
9881.00,1.67
9880.00,1.67
9879.00,1.66
9878.00,1.65
9877.00,1.64
9876.00,1.64
9875.00,1.63
9874.00,1.63
9873.00,1.62
9872.00,1.62
9871.00,1.61
9870.00,1.61
9869.00,1.61
9868.00,1.61
9867.00,1.61
9866.00,1.60
9865.00,1.60
9864.00,1.60
9863.00,1.60
9862.00,1.60
9861.00,1.60
9860.00,1.60
9859.00,1.60
9858.00,1.60
9857.00,1.59
9856.00,1.59
9855.00,1.59
9854.00,1.60
9853.00,1.60
9852.00,1.59
9851.00,1.59
9850.00,1.59
9849.00,1.59
9848.00,1.59
9847.00,1.58
9846.00,1.58
9845.00,1.57
9844.00,1.57
9843.00,1.56
9842.00,1.55
9841.00,1.55
9840.00,1.54
9839.00,1.54
9838.00,1.53
9837.00,1.53
9836.00,1.52
9835.00,1.52
9834.00,1.52
9833.00,1.52
9832.00,1.51
9831.00,1.51
9830.00,1.51
9829.00,1.50
9828.00,1.50
9827.00,1.50
9826.00,1.49
9825.00,1.49
9824.00,1.48
9823.00,1.48
9822.00,1.47
9821.00,1.47
9820.00,1.46
9819.00,1.46
