创建为新数据集,样品 780 用户 Administrator 日期 星期一, 七月 29 2019
cm-1,%T
10000.00,2.24
9999.00,2.22
9998.00,2.20
9997.00,2.18
9996.00,2.17
9995.00,2.15
9994.00,2.13
9993.00,2.11
9992.00,2.09
9991.00,2.08
9990.00,2.06
9989.00,2.04
9988.00,2.03
9987.00,2.01
9986.00,2.00
9985.00,1.99
9984.00,1.98
9983.00,1.97
9982.00,1.96
9981.00,1.95
9980.00,1.94
9979.00,1.93
9978.00,1.93
9977.00,1.92
9976.00,1.92
9975.00,1.92
9974.00,1.91
9973.00,1.91
9972.00,1.91
9971.00,1.90
9970.00,1.90
9969.00,1.90
9968.00,1.90
9967.00,1.90
9966.00,1.90
9965.00,1.90
9964.00,1.90
9963.00,1.90
9962.00,1.90
9961.00,1.91
9960.00,1.91
9959.00,1.91
9958.00,1.92
9957.00,1.92
9956.00,1.92
9955.00,1.93
9954.00,1.93
9953.00,1.94
9952.00,1.94
9951.00,1.94
9950.00,1.95
9949.00,1.95
9948.00,1.96
9947.00,1.97
9946.00,1.97
9945.00,1.98
9944.00,1.99
9943.00,2.00
9942.00,2.00
9941.00,2.01
9940.00,2.02
9939.00,2.03
9938.00,2.03
9937.00,2.04
9936.00,2.05
9935.00,2.05
9934.00,2.06
9933.00,2.07
9932.00,2.08
9931.00,2.08
9930.00,2.09
9929.00,2.09
9928.00,2.10
9927.00,2.10
9926.00,2.10
9925.00,2.10
9924.00,2.11
9923.00,2.11
9922.00,2.10
9921.00,2.10
9920.00,2.10
9919.00,2.10
9918.00,2.09
9917.00,2.08
9916.00,2.08
9915.00,2.07
9914.00,2.06
9913.00,2.05
9912.00,2.04
9911.00,2.03
9910.00,2.02
9909.00,2.00
9908.00,1.99
9907.00,1.98
9906.00,1.96
9905.00,1.95
9904.00,1.94
9903.00,1.92
9902.00,1.91
9901.00,1.90
9900.00,1.89
9899.00,1.88
9898.00,1.87
9897.00,1.86
9896.00,1.85
9895.00,1.84
9894.00,1.83
9893.00,1.82
9892.00,1.81
9891.00,1.80
9890.00,1.80
9889.00,1.79
9888.00,1.78
9887.00,1.78
9886.00,1.77
9885.00,1.77
9884.00,1.76
9883.00,1.76
9882.00,1.76
9881.00,1.75
9880.00,1.75
9879.00,1.74
9878.00,1.74
9877.00,1.73
9876.00,1.73
9875.00,1.73
9874.00,1.72
9873.00,1.72
9872.00,1.72
9871.00,1.72
9870.00,1.72
9869.00,1.72
9868.00,1.72
9867.00,1.72
9866.00,1.73
9865.00,1.73
9864.00,1.74
9863.00,1.74
9862.00,1.75
9861.00,1.76
9860.00,1.76
9859.00,1.77
9858.00,1.77
9857.00,1.78
9856.00,1.79
9855.00,1.79
9854.00,1.80
9853.00,1.81
9852.00,1.81
9851.00,1.82
9850.00,1.83
9849.00,1.84
9848.00,1.84
9847.00,1.85
9846.00,1.85
9845.00,1.85
9844.00,1.85
9843.00,1.85
9842.00,1.85
9841.00,1.85
9840.00,1.85
9839.00,1.85
9838.00,1.85
9837.00,1.85
9836.00,1.85
9835.00,1.85
9834.00,1.85
9833.00,1.85
9832.00,1.85
9831.00,1.85
9830.00,1.86
9829.00,1.86
9828.00,1.87
9827.00,1.87
9826.00,1.88
9825.00,1.88
9824.00,1.89
9823.00,1.90
9822.00,1.91
9821.00,1.92
9820.00,1.93
9819.00,1.94
9818.00,1.95
9817.00,1.96
9816.00,1.97
9815.00,1.99
9814.00,2.00
9813.00,2.01
9812.00,2.02
9811.00,2.04
9810.00,2.05
9809.00,2.06
9808.00,2.07
9807.00,2.07
9806.00,2.08
9805.00,2.09
9804.00,2.09
9803.00,2.10
9802.00,2.10
9801.00,2.10
9800.00,2.10
9799.00,2.10
9798.00,2.10
9797.00,2.10
9796.00,2.09
9795.00,2.09
9794.00,2.09
9793.00,2.08
9792.00,2.08
9791.00,2.07
9790.00,2.07
9789.00,2.07
9788.00,2.06
9787.00,2.05
9786.00,2.05
9785.00,2.04
9784.00,2.04
9783.00,2.03
9782.00,2.02
9781.00,2.01
9780.00,2.01
9779.00,2.00
9778.00,1.99
9777.00,1.99
9776.00,1.98
9775.00,1.98
9774.00,1.98
9773.00,1.98
9772.00,1.98
9771.00,1.98
9770.00,1.98
9769.00,1.98
9768.00,1.98
9767.00,1.98
9766.00,1.98
9765.00,1.98
9764.00,1.98
9763.00,1.98
9762.00,1.97
9761.00,1.97
9760.00,1.97
9759.00,1.97
9758.00,1.97
9757.00,1.96
9756.00,1.96
9755.00,1.96
9754.00,1.96
9753.00,1.96
9752.00,1.95
9751.00,1.95
9750.00,1.95
9749.00,1.94
9748.00,1.94
9747.00,1.93
9746.00,1.93
9745.00,1.92
9744.00,1.91
9743.00,1.90
9742.00,1.90
9741.00,1.89
9740.00,1.88
9739.00,1.88
9738.00,1.87
9737.00,1.87
9736.00,1.86
9735.00,1.86
9734.00,1.86
9733.00,1.86
9732.00,1.86
9731.00,1.86
9730.00,1.86
9729.00,1.86
9728.00,1.86
9727.00,1.86
9726.00,1.86
9725.00,1.86
9724.00,1.87
9723.00,1.87
9722.00,1.87
9721.00,1.87
9720.00,1.87
9719.00,1.88
9718.00,1.88
9717.00,1.88
9716.00,1.88
9715.00,1.89
9714.00,1.89
9713.00,1.89
9712.00,1.90
9711.00,1.90
9710.00,1.90
9709.00,1.91
9708.00,1.91
