创建为新数据集,样品 424 用户 Administrator 日期 星期四, 三月 08 2018
cm-1,%T
10000.00,0.96
9999.00,0.96
9998.00,0.96
9997.00,0.95
9996.00,0.95
9995.00,0.95
9994.00,0.95
9993.00,0.95
9992.00,0.95
9991.00,0.95
9990.00,0.95
9989.00,0.95
9988.00,0.95
9987.00,0.95
9986.00,0.95
9985.00,0.95
9984.00,0.95
9983.00,0.95
9982.00,0.95
9981.00,0.95
9980.00,0.96
9979.00,0.96
9978.00,0.96
9977.00,0.96
9976.00,0.96
9975.00,0.96
9974.00,0.96
9973.00,0.96
9972.00,0.96
9971.00,0.96
9970.00,0.95
9969.00,0.95
9968.00,0.95
9967.00,0.95
9966.00,0.95
9965.00,0.95
9964.00,0.95
9963.00,0.95
9962.00,0.95
9961.00,0.95
9960.00,0.95
9959.00,0.95
9958.00,0.95
9957.00,0.95
9956.00,0.95
9955.00,0.95
9954.00,0.95
9953.00,0.95
9952.00,0.95
9951.00,0.95
9950.00,0.95
9949.00,0.95
9948.00,0.95
9947.00,0.95
9946.00,0.95
9945.00,0.95
9944.00,0.95
9943.00,0.95
9942.00,0.95
9941.00,0.95
9940.00,0.95
9939.00,0.95
9938.00,0.95
9937.00,0.95
9936.00,0.95
9935.00,0.95
9934.00,0.95
9933.00,0.95
9932.00,0.94
9931.00,0.94
9930.00,0.94
9929.00,0.94
9928.00,0.93
9927.00,0.93
9926.00,0.93
9925.00,0.93
9924.00,0.92
9923.00,0.92
9922.00,0.92
9921.00,0.92
9920.00,0.92
9919.00,0.92
9918.00,0.91
9917.00,0.91
9916.00,0.91
9915.00,0.91
9914.00,0.91
9913.00,0.91
9912.00,0.92
9911.00,0.92
9910.00,0.92
9909.00,0.92
9908.00,0.92
9907.00,0.92
9906.00,0.92
9905.00,0.92
9904.00,0.92
9903.00,0.92
9902.00,0.92
9901.00,0.92
9900.00,0.92
9899.00,0.93
9898.00,0.93
9897.00,0.93
9896.00,0.93
9895.00,0.93
9894.00,0.93
9893.00,0.94
9892.00,0.94
9891.00,0.94
9890.00,0.94
9889.00,0.95
9888.00,0.95
9887.00,0.95
9886.00,0.95
9885.00,0.95
9884.00,0.95
9883.00,0.95
9882.00,0.96
9881.00,0.96
9880.00,0.96
9879.00,0.96
9878.00,0.96
9877.00,0.96
9876.00,0.95
9875.00,0.95
9874.00,0.95
9873.00,0.95
9872.00,0.95
9871.00,0.95
9870.00,0.95
9869.00,0.95
9868.00,0.94
9867.00,0.94
9866.00,0.94
9865.00,0.94
9864.00,0.94
9863.00,0.94
9862.00,0.94
9861.00,0.94
9860.00,0.93
9859.00,0.93
9858.00,0.93
9857.00,0.93
9856.00,0.93
9855.00,0.93
9854.00,0.93
9853.00,0.93
9852.00,0.93
9851.00,0.93
9850.00,0.93
9849.00,0.93
9848.00,0.93
9847.00,0.93
9846.00,0.93
9845.00,0.93
9844.00,0.93
9843.00,0.93
9842.00,0.93
9841.00,0.93
9840.00,0.93
9839.00,0.94
9838.00,0.94
9837.00,0.94
9836.00,0.94
9835.00,0.94
9834.00,0.94
9833.00,0.94
9832.00,0.94
9831.00,0.94
9830.00,0.93
9829.00,0.93
9828.00,0.93
9827.00,0.93
9826.00,0.92
9825.00,0.92
9824.00,0.92
9823.00,0.92
9822.00,0.92
9821.00,0.91
9820.00,0.91
9819.00,0.91
9818.00,0.91
9817.00,0.91
9816.00,0.91
9815.00,0.91
9814.00,0.92
9813.00,0.92
9812.00,0.92
9811.00,0.92
9810.00,0.92
9809.00,0.92
9808.00,0.92
9807.00,0.92
9806.00,0.92
9805.00,0.92
9804.00,0.92
9803.00,0.92
9802.00,0.92
9801.00,0.92
9800.00,0.92
9799.00,0.92
9798.00,0.92
9797.00,0.91
9796.00,0.91
9795.00,0.91
9794.00,0.91
9793.00,0.91
9792.00,0.91
9791.00,0.92
9790.00,0.92
9789.00,0.92
9788.00,0.92
9787.00,0.92
9786.00,0.92
9785.00,0.92
9784.00,0.93
9783.00,0.93
9782.00,0.93
9781.00,0.93
9780.00,0.93
9779.00,0.93
9778.00,0.93
9777.00,0.93
9776.00,0.93
9775.00,0.93
9774.00,0.93
9773.00,0.93
9772.00,0.93
9771.00,0.93
9770.00,0.93
9769.00,0.93
9768.00,0.93
9767.00,0.93
9766.00,0.93
9765.00,0.93
9764.00,0.93
9763.00,0.93
9762.00,0.93
9761.00,0.93
9760.00,0.93
9759.00,0.93
9758.00,0.93
9757.00,0.93
9756.00,0.93
9755.00,0.93
9754.00,0.93
9753.00,0.93
9752.00,0.93
9751.00,0.93
9750.00,0.93
9749.00,0.93
9748.00,0.93
9747.00,0.93
9746.00,0.93
9745.00,0.92
9744.00,0.92
9743.00,0.92
9742.00,0.92
9741.00,0.91
9740.00,0.91
9739.00,0.91
9738.00,0.91
9737.00,0.91
9736.00,0.90
9735.00,0.90
9734.00,0.90
9733.00,0.90
9732.00,0.91
9731.00,0.91
9730.00,0.91
9729.00,0.91
9728.00,0.91
9727.00,0.91
9726.00,0.91
9725.00,0.91
9724.00,0.92
9723.00,0.92
9722.00,0.92
9721.00,0.92
9720.00,0.92
9719.00,0.92
9718.00,0.92
9717.00,0.91
9716.00,0.91
9715.00,0.91
9714.00,0.91
9713.00,0.91
9712.00,0.91
9711.00,0.91
9710.00,0.91
9709.00,0.92
9708.00,0.92
9707.00,0.92
9706.00,0.92
9705.00,0.92
9704.00,0.92
9703.00,0.92
9702.00,0.93
9701.00,0.93
9700.00,0.93
9699.00,0.93
9698.00,0.93
9697.00,0.93
9696.00,0.93
9695.00,0.93
9694.00,0.93
9693.00,0.93
9692.00,0.93
9691.00,0.93
9690.00,0.93
9689.00,0.93
9688.00,0.93
9687.00,0.93
9686.00,0.93
9685.00,0.93
9684.00,0.92
9683.00,0.92
9682.00,0.92
9681.00,0.92
9680.00,0.92
9679.00,0.92
9678.00,0.92
9677.00,0.92
9676.00,0.92
9675.00,0.92
9674.00,0.92
9673.00,0.93
9672.00,0.93
9671.00,0.93
9670.00,0.93
9669.00,0.93
9668.00,0.93
9667.00,0.93
9666.00,0.93
9665.00,0.94
9664.00,0.94
9663.00,0.94
9662.00,0.94
9661.00,0.94
9660.00,0.94
9659.00,0.94
9658.00,0.94
9657.00,0.93
9656.00,0.93
9655.00,0.93
9654.00,0.93
9653.00,0.93
9652.00,0.93
9651.00,0.93
9650.00,0.93
9649.00,0.93
9648.00,0.92
9647.00,0.92
9646.00,0.92
9645.00,0.92
9644.00,0.92
9643.00,0.92
9642.00,0.92
9641.00,0.92
9640.00,0.92
9639.00,0.92
9638.00,0.92
9637.00,0.92
9636.00,0.92
9635.00,0.92
9634.00,0.92
9633.00,0.92
9632.00,0.92
9631.00,0.92
9630.00,0.92
9629.00,0.92
9628.00,0.92
9627.00,0.92
9626.00,0.92
9625.00,0.92
9624.00,0.92
9623.00,0.92
9622.00,0.93
9621.00,0.93
9620.00,0.93
9619.00,0.93
9618.00,0.93
9617.00,0.94
9616.00,0.94
9615.00,0.94
9614.00,0.94
9613.00,0.94
9612.00,0.94
9611.00,0.94
9610.00,0.94
9609.00,0.95
9608.00,0.95
9607.00,0.95
9606.00,0.95
9605.00,0.95
9604.00,0.94
9603.00,0.94
9602.00,0.94
9601.00,0.94
9600.00,0.94
9599.00,0.94
9598.00,0.94
9597.00,0.94
9596.00,0.93
9595.00,0.93
9594.00,0.93
9593.00,0.93
9592.00,0.93
9591.00,0.93
9590.00,0.93
9589.00,0.92
9588.00,0.92
9587.00,0.92
9586.00,0.92
9585.00,0.92
9584.00,0.92
9583.00,0.92
9582.00,0.92
9581.00,0.93
9580.00,0.93
9579.00,0.93
9578.00,0.93
9577.00,0.93
9576.00,0.94
9575.00,0.94
9574.00,0.94
9573.00,0.94
9572.00,0.95
9571.00,0.95
9570.00,0.95
9569.00,0.95
9568.00,0.95
9567.00,0.95
9566.00,0.95
9565.00,0.95
9564.00,0.95
9563.00,0.95
9562.00,0.95
9561.00,0.95
9560.00,0.95
9559.00,0.95
9558.00,0.95
9557.00,0.95
9556.00,0.95
9555.00,0.94
9554.00,0.94
9553.00,0.94
9552.00,0.94
9551.00,0.94
9550.00,0.93
9549.00,0.93
9548.00,0.93
9547.00,0.92
9546.00,0.92
9545.00,0.92
9544.00,0.92
9543.00,0.91
9542.00,0.91
9541.00,0.91
9540.00,0.91
9539.00,0.91
9538.00,0.91
9537.00,0.91
9536.00,0.91
9535.00,0.91
9534.00,0.91
9533.00,0.91
9532.00,0.92
9531.00,0.92
9530.00,0.92
9529.00,0.92
9528.00,0.92
9527.00,0.92
9526.00,0.92
9525.00,0.92
9524.00,0.92
9523.00,0.92
9522.00,0.92
9521.00,0.92
9520.00,0.92
9519.00,0.91
9518.00,0.91
9517.00,0.91
9516.00,0.91
9515.00,0.91
9514.00,0.91
9513.00,0.91
9512.00,0.91
9511.00,0.91
9510.00,0.91
9509.00,0.91
9508.00,0.92
9507.00,0.92
9506.00,0.92
9505.00,0.92
9504.00,0.93
9503.00,0.93
9502.00,0.93
9501.00,0.93
9500.00,0.94
9499.00,0.94
9498.00,0.94
9497.00,0.94
9496.00,0.95
9495.00,0.95
9494.00,0.95
9493.00,0.95
9492.00,0.95
9491.00,0.95
9490.00,0.95
9489.00,0.95
9488.00,0.95
9487.00,0.95
9486.00,0.95
9485.00,0.95
9484.00,0.95
9483.00,0.95
9482.00,0.95
9481.00,0.95
9480.00,0.95
9479.00,0.95
9478.00,0.95
9477.00,0.95
9476.00,0.95
9475.00,0.95
9474.00,0.94
9473.00,0.94
9472.00,0.94
9471.00,0.94
9470.00,0.94
9469.00,0.94
9468.00,0.93
9467.00,0.93
9466.00,0.93
9465.00,0.93
9464.00,0.92
9463.00,0.92
9462.00,0.92
9461.00,0.92
9460.00,0.92
9459.00,0.91
9458.00,0.91
9457.00,0.91
9456.00,0.91
9455.00,0.91
9454.00,0.91
9453.00,0.91
9452.00,0.91
9451.00,0.91
9450.00,0.91
9449.00,0.92
9448.00,0.92
9447.00,0.92
9446.00,0.92
9445.00,0.92
9444.00,0.92
9443.00,0.92
9442.00,0.92
9441.00,0.92
9440.00,0.92
9439.00,0.92
9438.00,0.92
9437.00,0.92
9436.00,0.92
9435.00,0.92
9434.00,0.92
9433.00,0.92
9432.00,0.92
9431.00,0.92
9430.00,0.92
9429.00,0.92
9428.00,0.92
9427.00,0.92
9426.00,0.92
9425.00,0.92
9424.00,0.92
9423.00,0.92
9422.00,0.92
9421.00,0.92
9420.00,0.92
9419.00,0.92
9418.00,0.92
9417.00,0.92
9416.00,0.92
9415.00,0.92
9414.00,0.92
9413.00,0.92
9412.00,0.92
9411.00,0.92
9410.00,0.92
9409.00,0.92
9408.00,0.92
9407.00,0.93
9406.00,0.93
9405.00,0.93
9404.00,0.93
9403.00,0.93
