创建为新数据集,样品 018 用户 Administrator 日期 星期五, 七月 20 2018
cm-1,%T
10000.00,1.73
9999.00,1.73
9998.00,1.73
9997.00,1.73
9996.00,1.73
9995.00,1.73
9994.00,1.73
9993.00,1.73
9992.00,1.72
9991.00,1.72
9990.00,1.72
9989.00,1.72
9988.00,1.72
9987.00,1.72
9986.00,1.72
9985.00,1.72
9984.00,1.72
9983.00,1.72
9982.00,1.71
9981.00,1.71
9980.00,1.71
9979.00,1.71
9978.00,1.71
9977.00,1.71
9976.00,1.71
9975.00,1.71
9974.00,1.71
9973.00,1.71
9972.00,1.71
9971.00,1.71
9970.00,1.71
9969.00,1.71
9968.00,1.71
9967.00,1.71
9966.00,1.71
9965.00,1.71
9964.00,1.71
9963.00,1.71
9962.00,1.71
9961.00,1.71
9960.00,1.71
9959.00,1.71
9958.00,1.71
9957.00,1.71
9956.00,1.72
9955.00,1.72
9954.00,1.72
9953.00,1.72
9952.00,1.72
9951.00,1.72
9950.00,1.72
9949.00,1.72
9948.00,1.72
9947.00,1.72
9946.00,1.73
9945.00,1.73
9944.00,1.73
9943.00,1.73
9942.00,1.73
9941.00,1.73
9940.00,1.73
9939.00,1.73
9938.00,1.73
9937.00,1.73
9936.00,1.73
9935.00,1.73
9934.00,1.73
9933.00,1.73
9932.00,1.73
9931.00,1.72
9930.00,1.72
9929.00,1.72
9928.00,1.72
9927.00,1.72
9926.00,1.72
9925.00,1.72
9924.00,1.72
9923.00,1.72
9922.00,1.72
9921.00,1.72
9920.00,1.72
9919.00,1.72
9918.00,1.72
9917.00,1.72
9916.00,1.72
9915.00,1.72
9914.00,1.72
9913.00,1.72
9912.00,1.72
9911.00,1.72
9910.00,1.73
9909.00,1.73
9908.00,1.73
9907.00,1.73
9906.00,1.73
9905.00,1.73
9904.00,1.73
9903.00,1.73
9902.00,1.72
9901.00,1.72
9900.00,1.72
9899.00,1.72
9898.00,1.71
9897.00,1.71
9896.00,1.71
9895.00,1.70
9894.00,1.70
9893.00,1.70
9892.00,1.70
9891.00,1.69
9890.00,1.69
9889.00,1.69
9888.00,1.69
9887.00,1.69
9886.00,1.69
9885.00,1.69
9884.00,1.69
9883.00,1.69
9882.00,1.69
9881.00,1.69
