创建为新数据集,样品 653 用户 Administrator 日期 星期四, 七月 19 2018
cm-1,%T
10000.00,1.36
9999.00,1.35
9998.00,1.35
9997.00,1.35
9996.00,1.34
9995.00,1.34
9994.00,1.34
9993.00,1.34
9992.00,1.33
9991.00,1.33
9990.00,1.33
9989.00,1.33
9988.00,1.33
9987.00,1.33
9986.00,1.33
9985.00,1.34
9984.00,1.34
9983.00,1.34
9982.00,1.34
9981.00,1.34
9980.00,1.35
9979.00,1.35
9978.00,1.35
9977.00,1.35
9976.00,1.35
9975.00,1.35
9974.00,1.35
9973.00,1.35
9972.00,1.35
9971.00,1.35
9970.00,1.35
9969.00,1.34
9968.00,1.34
9967.00,1.34
9966.00,1.34
9965.00,1.33
9964.00,1.33
9963.00,1.33
9962.00,1.33
9961.00,1.33
9960.00,1.32
9959.00,1.32
9958.00,1.32
9957.00,1.32
9956.00,1.32
9955.00,1.32
9954.00,1.32
9953.00,1.32
9952.00,1.32
9951.00,1.31
9950.00,1.31
9949.00,1.31
9948.00,1.31
9947.00,1.31
9946.00,1.31
9945.00,1.31
9944.00,1.31
9943.00,1.31
9942.00,1.31
9941.00,1.31
9940.00,1.31
9939.00,1.31
9938.00,1.31
9937.00,1.31
9936.00,1.31
9935.00,1.31
9934.00,1.31
9933.00,1.31
9932.00,1.31
9931.00,1.31
9930.00,1.31
9929.00,1.31
9928.00,1.31
9927.00,1.31
9926.00,1.31
9925.00,1.31
9924.00,1.32
9923.00,1.32
9922.00,1.32
9921.00,1.32
9920.00,1.32
9919.00,1.32
9918.00,1.32
9917.00,1.32
9916.00,1.32
9915.00,1.32
9914.00,1.32
9913.00,1.33
9912.00,1.33
9911.00,1.33
9910.00,1.33
9909.00,1.33
9908.00,1.33
9907.00,1.33
9906.00,1.33
9905.00,1.33
9904.00,1.33
9903.00,1.33
9902.00,1.33
9901.00,1.33
9900.00,1.33
9899.00,1.33
9898.00,1.33
9897.00,1.33
9896.00,1.33
9895.00,1.33
9894.00,1.33
9893.00,1.33
9892.00,1.33
9891.00,1.33
9890.00,1.33
9889.00,1.33
9888.00,1.33
9887.00,1.33
9886.00,1.33
9885.00,1.33
9884.00,1.33
9883.00,1.33
9882.00,1.33
9881.00,1.32
9880.00,1.32
9879.00,1.32
9878.00,1.32
9877.00,1.32
9876.00,1.32
9875.00,1.32
9874.00,1.32
9873.00,1.32
9872.00,1.32
9871.00,1.32
9870.00,1.32
9869.00,1.31
9868.00,1.31
9867.00,1.31
9866.00,1.31
9865.00,1.31
9864.00,1.31
9863.00,1.31
9862.00,1.31
9861.00,1.32
9860.00,1.32
9859.00,1.32
9858.00,1.32
9857.00,1.32
9856.00,1.33
9855.00,1.33
9854.00,1.33
9853.00,1.33
9852.00,1.34
9851.00,1.34
9850.00,1.34
9849.00,1.34
9848.00,1.34
9847.00,1.35
9846.00,1.35
9845.00,1.35
9844.00,1.35
9843.00,1.35
9842.00,1.35
9841.00,1.35
9840.00,1.35
9839.00,1.35
9838.00,1.34
9837.00,1.34
9836.00,1.34
9835.00,1.34
9834.00,1.34
9833.00,1.34
9832.00,1.34
9831.00,1.33
9830.00,1.33
9829.00,1.33
9828.00,1.33
9827.00,1.33
9826.00,1.33
9825.00,1.33
9824.00,1.32
9823.00,1.32
9822.00,1.32
9821.00,1.32
9820.00,1.32
9819.00,1.32
9818.00,1.32
9817.00,1.32
9816.00,1.32
9815.00,1.32
9814.00,1.32
9813.00,1.32
9812.00,1.33
9811.00,1.33
9810.00,1.33
9809.00,1.33
9808.00,1.33
9807.00,1.33
9806.00,1.33
9805.00,1.33
9804.00,1.33
9803.00,1.33
9802.00,1.33
9801.00,1.33
9800.00,1.33
9799.00,1.33
9798.00,1.33
9797.00,1.33
9796.00,1.32
9795.00,1.32
9794.00,1.32
9793.00,1.32
9792.00,1.32
9791.00,1.32
9790.00,1.32
9789.00,1.32
9788.00,1.32
9787.00,1.32
9786.00,1.32
9785.00,1.32
9784.00,1.32
9783.00,1.32
9782.00,1.32
9781.00,1.32
9780.00,1.32
9779.00,1.32
9778.00,1.32
9777.00,1.32
9776.00,1.32
9775.00,1.33
9774.00,1.33
9773.00,1.33
9772.00,1.33
9771.00,1.33
9770.00,1.33
