创建为新数据集,样品 143 用户 Administrator 日期 星期六, 七月 21 2018
cm-1,%T
10000.00,1.15
9999.00,1.15
9998.00,1.15
9997.00,1.14
9996.00,1.14
9995.00,1.14
9994.00,1.14
9993.00,1.13
9992.00,1.13
9991.00,1.13
9990.00,1.13
9989.00,1.13
9988.00,1.13
9987.00,1.13
9986.00,1.13
9985.00,1.13
9984.00,1.13
9983.00,1.13
9982.00,1.13
9981.00,1.13
9980.00,1.13
9979.00,1.13
9978.00,1.13
9977.00,1.13
9976.00,1.14
9975.00,1.14
9974.00,1.14
9973.00,1.14
9972.00,1.14
9971.00,1.14
9970.00,1.14
9969.00,1.14
9968.00,1.14
9967.00,1.14
9966.00,1.13
9965.00,1.13
9964.00,1.13
9963.00,1.13
9962.00,1.12
9961.00,1.12
9960.00,1.12
9959.00,1.12
9958.00,1.12
9957.00,1.12
9956.00,1.12
9955.00,1.12
9954.00,1.12
9953.00,1.12
9952.00,1.12
9951.00,1.13
9950.00,1.13
9949.00,1.13
9948.00,1.13
9947.00,1.14
9946.00,1.14
9945.00,1.14
9944.00,1.15
9943.00,1.15
9942.00,1.15
9941.00,1.15
9940.00,1.15
9939.00,1.15
9938.00,1.15
9937.00,1.15
9936.00,1.15
9935.00,1.15
9934.00,1.15
9933.00,1.14
9932.00,1.14
9931.00,1.14
9930.00,1.14
9929.00,1.14
9928.00,1.14
9927.00,1.14
9926.00,1.14
9925.00,1.14
9924.00,1.14
9923.00,1.14
9922.00,1.13
9921.00,1.13
9920.00,1.13
9919.00,1.13
9918.00,1.13
9917.00,1.12
9916.00,1.12
9915.00,1.12
9914.00,1.12
9913.00,1.11
9912.00,1.11
9911.00,1.11
9910.00,1.11
9909.00,1.11
9908.00,1.10
9907.00,1.10
9906.00,1.10
9905.00,1.10
9904.00,1.10
9903.00,1.10
9902.00,1.10
9901.00,1.10
9900.00,1.10
9899.00,1.09
9898.00,1.09
9897.00,1.09
9896.00,1.09
9895.00,1.09
9894.00,1.09
9893.00,1.09
9892.00,1.09
9891.00,1.09
9890.00,1.09
9889.00,1.09
9888.00,1.09
9887.00,1.09
9886.00,1.09
9885.00,1.09
9884.00,1.09
9883.00,1.09
9882.00,1.09
9881.00,1.09
9880.00,1.09
9879.00,1.09
9878.00,1.09
9877.00,1.09
9876.00,1.09
9875.00,1.09
9874.00,1.09
9873.00,1.08
9872.00,1.08
9871.00,1.08
9870.00,1.08
9869.00,1.08
9868.00,1.07
9867.00,1.07
9866.00,1.07
9865.00,1.07
9864.00,1.07
9863.00,1.06
9862.00,1.06
9861.00,1.06
9860.00,1.06
9859.00,1.06
9858.00,1.06
9857.00,1.06
9856.00,1.06
9855.00,1.06
9854.00,1.06
9853.00,1.06
9852.00,1.06
9851.00,1.06
9850.00,1.06
9849.00,1.06
9848.00,1.07
9847.00,1.07
9846.00,1.07
9845.00,1.07
9844.00,1.07
9843.00,1.08
9842.00,1.08
9841.00,1.08
9840.00,1.08
9839.00,1.09
9838.00,1.09
9837.00,1.09
9836.00,1.09
9835.00,1.09
9834.00,1.10
9833.00,1.10
9832.00,1.10
