创建为新数据集,样品 540 用户 Administrator 日期 星期一, 七月 16 2018
cm-1,%T
10000.00,1.45
9999.00,1.45
9998.00,1.45
9997.00,1.44
9996.00,1.44
9995.00,1.44
9994.00,1.44
9993.00,1.44
9992.00,1.44
9991.00,1.44
9990.00,1.44
9989.00,1.44
9988.00,1.44
9987.00,1.43
9986.00,1.43
9985.00,1.43
9984.00,1.43
9983.00,1.43
9982.00,1.43
9981.00,1.43
9980.00,1.43
9979.00,1.43
9978.00,1.44
9977.00,1.44
9976.00,1.44
9975.00,1.44
9974.00,1.44
9973.00,1.44
9972.00,1.44
9971.00,1.45
9970.00,1.45
9969.00,1.45
9968.00,1.45
9967.00,1.45
9966.00,1.45
9965.00,1.45
9964.00,1.45
9963.00,1.45
9962.00,1.45
9961.00,1.45
9960.00,1.45
9959.00,1.45
9958.00,1.45
9957.00,1.45
9956.00,1.45
9955.00,1.45
9954.00,1.45
9953.00,1.45
9952.00,1.45
9951.00,1.45
9950.00,1.45
9949.00,1.45
9948.00,1.44
9947.00,1.44
9946.00,1.44
9945.00,1.44
9944.00,1.44
9943.00,1.43
9942.00,1.43
9941.00,1.43
9940.00,1.42
9939.00,1.42
9938.00,1.42
9937.00,1.42
9936.00,1.41
9935.00,1.41
9934.00,1.41
9933.00,1.41
9932.00,1.41
9931.00,1.41
9930.00,1.41
9929.00,1.41
9928.00,1.41
9927.00,1.41
9926.00,1.40
9925.00,1.40
9924.00,1.40
9923.00,1.40
9922.00,1.40
9921.00,1.40
9920.00,1.39
9919.00,1.39
9918.00,1.39
9917.00,1.39
9916.00,1.39
9915.00,1.39
9914.00,1.39
9913.00,1.39
9912.00,1.39
9911.00,1.39
9910.00,1.39
9909.00,1.39
9908.00,1.39
9907.00,1.39
9906.00,1.39
9905.00,1.39
9904.00,1.39
9903.00,1.39
9902.00,1.39
9901.00,1.39
9900.00,1.39
9899.00,1.39
9898.00,1.39
9897.00,1.39
9896.00,1.40
9895.00,1.40
9894.00,1.40
9893.00,1.40
9892.00,1.40
9891.00,1.41
9890.00,1.41
9889.00,1.41
9888.00,1.41
9887.00,1.41
9886.00,1.42
9885.00,1.42
9884.00,1.42
9883.00,1.42
9882.00,1.42
9881.00,1.42
9880.00,1.42
9879.00,1.42
9878.00,1.42
9877.00,1.42
9876.00,1.42
9875.00,1.42
9874.00,1.42
9873.00,1.42
9872.00,1.42
9871.00,1.42
9870.00,1.42
9869.00,1.42
9868.00,1.42
9867.00,1.42
9866.00,1.42
9865.00,1.42
9864.00,1.42
9863.00,1.42
9862.00,1.42
9861.00,1.42
9860.00,1.43
9859.00,1.43
9858.00,1.43
9857.00,1.43
9856.00,1.43
9855.00,1.43
9854.00,1.44
9853.00,1.44
9852.00,1.44
9851.00,1.44
9850.00,1.44
9849.00,1.44
9848.00,1.44
9847.00,1.44
9846.00,1.44
9845.00,1.44
9844.00,1.44
9843.00,1.43
9842.00,1.43
9841.00,1.43
9840.00,1.43
9839.00,1.42
9838.00,1.42
9837.00,1.42
9836.00,1.42
9835.00,1.41
9834.00,1.41
9833.00,1.41
9832.00,1.40
9831.00,1.40
9830.00,1.40
9829.00,1.40
9828.00,1.40
9827.00,1.39
9826.00,1.39
9825.00,1.39
9824.00,1.39
9823.00,1.39
9822.00,1.39
9821.00,1.39
9820.00,1.39
9819.00,1.39
9818.00,1.39
9817.00,1.39
9816.00,1.39
9815.00,1.39
9814.00,1.39
9813.00,1.39
9812.00,1.39
9811.00,1.39
9810.00,1.39
9809.00,1.39
9808.00,1.40
9807.00,1.40
9806.00,1.40
9805.00,1.40
9804.00,1.40
9803.00,1.40
9802.00,1.40
9801.00,1.40
9800.00,1.40
9799.00,1.41
9798.00,1.41
9797.00,1.41
9796.00,1.41
9795.00,1.41
9794.00,1.41
9793.00,1.41
9792.00,1.41
9791.00,1.41
9790.00,1.41
9789.00,1.41
9788.00,1.41
9787.00,1.41
9786.00,1.41
9785.00,1.41
9784.00,1.42
9783.00,1.42
9782.00,1.42
9781.00,1.42
9780.00,1.42
9779.00,1.42
9778.00,1.42
9777.00,1.43
9776.00,1.43
9775.00,1.43
9774.00,1.43
9773.00,1.43
9772.00,1.43
9771.00,1.43
9770.00,1.43
9769.00,1.43
9768.00,1.43
9767.00,1.43
9766.00,1.43
9765.00,1.43
9764.00,1.43
9763.00,1.43
9762.00,1.43
9761.00,1.43
9760.00,1.43
9759.00,1.43
9758.00,1.43
9757.00,1.43
9756.00,1.43
9755.00,1.43
9754.00,1.43
9753.00,1.43
9752.00,1.43
9751.00,1.43
9750.00,1.43
9749.00,1.43
9748.00,1.43
9747.00,1.43
9746.00,1.43
9745.00,1.43
9744.00,1.43
9743.00,1.43
9742.00,1.43
9741.00,1.43
9740.00,1.43
9739.00,1.43
9738.00,1.43
9737.00,1.43
9736.00,1.43
9735.00,1.44
9734.00,1.44
9733.00,1.44
9732.00,1.44
9731.00,1.44
9730.00,1.44
9729.00,1.43
9728.00,1.43
9727.00,1.43
9726.00,1.43
9725.00,1.43
9724.00,1.43
9723.00,1.43
9722.00,1.43
9721.00,1.43
9720.00,1.43
9719.00,1.43
9718.00,1.43
9717.00,1.43
9716.00,1.43
9715.00,1.42
9714.00,1.42
9713.00,1.42
9712.00,1.42
9711.00,1.42
9710.00,1.42
9709.00,1.42
9708.00,1.42
9707.00,1.42
9706.00,1.42
9705.00,1.42
9704.00,1.42
9703.00,1.42
9702.00,1.42
9701.00,1.42
9700.00,1.42
9699.00,1.42
9698.00,1.42
9697.00,1.42
9696.00,1.42
9695.00,1.42
9694.00,1.42
9693.00,1.42
9692.00,1.41
9691.00,1.41
9690.00,1.41
9689.00,1.41
9688.00,1.41
9687.00,1.41
9686.00,1.41
9685.00,1.41
9684.00,1.41
9683.00,1.41
9682.00,1.41
9681.00,1.41
9680.00,1.41
9679.00,1.41
9678.00,1.42
9677.00,1.42
9676.00,1.42
9675.00,1.42
9674.00,1.42
9673.00,1.42
9672.00,1.43
9671.00,1.43
9670.00,1.43
9669.00,1.43
9668.00,1.43
9667.00,1.44
9666.00,1.44
9665.00,1.44
9664.00,1.44
9663.00,1.44
9662.00,1.44
9661.00,1.45
9660.00,1.45
9659.00,1.45
9658.00,1.45
9657.00,1.45
9656.00,1.44
9655.00,1.44
9654.00,1.44
9653.00,1.44
9652.00,1.44
9651.00,1.44
9650.00,1.43
9649.00,1.43
9648.00,1.43
9647.00,1.43
9646.00,1.42
9645.00,1.42
9644.00,1.42
9643.00,1.42
9642.00,1.42
9641.00,1.42
9640.00,1.42
9639.00,1.42
9638.00,1.41
9637.00,1.41
9636.00,1.41
9635.00,1.41
9634.00,1.41
9633.00,1.41
9632.00,1.41
9631.00,1.41
9630.00,1.41
9629.00,1.41
9628.00,1.41
9627.00,1.41
9626.00,1.41
9625.00,1.41
9624.00,1.40
9623.00,1.40
9622.00,1.40
9621.00,1.41
9620.00,1.41
9619.00,1.41
9618.00,1.41
9617.00,1.41
9616.00,1.41
9615.00,1.41
9614.00,1.41
9613.00,1.41
9612.00,1.41
9611.00,1.41
9610.00,1.41
9609.00,1.41
9608.00,1.41
9607.00,1.41
9606.00,1.41
9605.00,1.41
9604.00,1.41
9603.00,1.41
9602.00,1.41
9601.00,1.41
9600.00,1.41
9599.00,1.41
9598.00,1.41
9597.00,1.41
9596.00,1.41
9595.00,1.42
9594.00,1.42
9593.00,1.42
9592.00,1.42
9591.00,1.42
9590.00,1.42
9589.00,1.42
9588.00,1.42
9587.00,1.42
9586.00,1.42
9585.00,1.42
9584.00,1.42
9583.00,1.42
9582.00,1.42
9581.00,1.42
9580.00,1.42
9579.00,1.42
9578.00,1.42
9577.00,1.41
9576.00,1.41
9575.00,1.41
9574.00,1.41
9573.00,1.41
9572.00,1.41
9571.00,1.41
9570.00,1.41
9569.00,1.41
9568.00,1.41
9567.00,1.41
9566.00,1.41
9565.00,1.41
9564.00,1.41
9563.00,1.41
9562.00,1.41
9561.00,1.41
9560.00,1.41
9559.00,1.41
9558.00,1.41
9557.00,1.41
9556.00,1.41
9555.00,1.41
9554.00,1.41
9553.00,1.41
9552.00,1.41
9551.00,1.41
9550.00,1.41
9549.00,1.41
9548.00,1.41
9547.00,1.41
9546.00,1.41
9545.00,1.41
9544.00,1.41
9543.00,1.41
9542.00,1.42
9541.00,1.42
9540.00,1.42
9539.00,1.42
9538.00,1.42
9537.00,1.42
9536.00,1.42
9535.00,1.41
9534.00,1.41
9533.00,1.41
9532.00,1.41
9531.00,1.41
9530.00,1.41
9529.00,1.41
9528.00,1.41
9527.00,1.41
9526.00,1.41
9525.00,1.41
9524.00,1.41
9523.00,1.41
9522.00,1.41
9521.00,1.41
9520.00,1.41
9519.00,1.41
9518.00,1.41
9517.00,1.41
9516.00,1.41
9515.00,1.41
9514.00,1.41
9513.00,1.41
9512.00,1.41
9511.00,1.41
9510.00,1.40
9509.00,1.40
9508.00,1.40
9507.00,1.40
9506.00,1.39
9505.00,1.39
9504.00,1.39
9503.00,1.39
9502.00,1.39
9501.00,1.39
9500.00,1.39
9499.00,1.39
9498.00,1.39
9497.00,1.39
9496.00,1.40
9495.00,1.40
9494.00,1.40
9493.00,1.41
9492.00,1.41
9491.00,1.42
9490.00,1.42
9489.00,1.42
9488.00,1.43
9487.00,1.43
9486.00,1.43
9485.00,1.43
9484.00,1.43
9483.00,1.43
9482.00,1.43
9481.00,1.43
9480.00,1.43
9479.00,1.43
9478.00,1.42
9477.00,1.42
9476.00,1.42
9475.00,1.42
9474.00,1.42
9473.00,1.41
9472.00,1.41
9471.00,1.41
9470.00,1.41
9469.00,1.41
9468.00,1.41
9467.00,1.41
9466.00,1.42
9465.00,1.42
9464.00,1.42
9463.00,1.42
9462.00,1.43
9461.00,1.43
9460.00,1.43
9459.00,1.44
9458.00,1.44
9457.00,1.44
9456.00,1.44
9455.00,1.44
9454.00,1.45
9453.00,1.45
9452.00,1.45
9451.00,1.44
9450.00,1.44
9449.00,1.44
9448.00,1.44
9447.00,1.44
9446.00,1.44
9445.00,1.43
9444.00,1.43
9443.00,1.43
9442.00,1.43
9441.00,1.43
9440.00,1.42
9439.00,1.42
9438.00,1.42
9437.00,1.42
9436.00,1.42
9435.00,1.41
9434.00,1.41
9433.00,1.41
9432.00,1.41
9431.00,1.41
9430.00,1.41
9429.00,1.41
9428.00,1.41
9427.00,1.41
9426.00,1.41
9425.00,1.41
9424.00,1.41
9423.00,1.41
9422.00,1.41
9421.00,1.41
9420.00,1.41
9419.00,1.41
9418.00,1.41
9417.00,1.41
9416.00,1.41
9415.00,1.41
9414.00,1.41
9413.00,1.41
9412.00,1.41
9411.00,1.41
9410.00,1.41
9409.00,1.42
9408.00,1.42
9407.00,1.42
9406.00,1.42
9405.00,1.42
9404.00,1.42
9403.00,1.42
9402.00,1.42
9401.00,1.42
9400.00,1.42
9399.00,1.42
9398.00,1.42
9397.00,1.42
9396.00,1.42
9395.00,1.42
9394.00,1.42
9393.00,1.42
9392.00,1.42
9391.00,1.42
9390.00,1.41
9389.00,1.41
9388.00,1.41
9387.00,1.41
9386.00,1.41
9385.00,1.40
9384.00,1.40
9383.00,1.40
9382.00,1.40
9381.00,1.40
9380.00,1.40
9379.00,1.40
9378.00,1.40
9377.00,1.40
9376.00,1.40
9375.00,1.40
9374.00,1.40
9373.00,1.40
9372.00,1.40
9371.00,1.40
9370.00,1.40
9369.00,1.40
9368.00,1.40
9367.00,1.40
9366.00,1.40
9365.00,1.40
9364.00,1.40
9363.00,1.40
9362.00,1.40
9361.00,1.40
9360.00,1.41
9359.00,1.41
9358.00,1.41
9357.00,1.41
9356.00,1.41
9355.00,1.41
9354.00,1.42
9353.00,1.42
9352.00,1.42
9351.00,1.42
9350.00,1.42
9349.00,1.42
9348.00,1.43
9347.00,1.43
9346.00,1.43
9345.00,1.43
9344.00,1.43
9343.00,1.44
9342.00,1.44
9341.00,1.44
9340.00,1.44
9339.00,1.44
9338.00,1.44
9337.00,1.45
9336.00,1.45
9335.00,1.45
9334.00,1.45
9333.00,1.45
9332.00,1.45
9331.00,1.45
9330.00,1.44
9329.00,1.44
9328.00,1.44
9327.00,1.44
9326.00,1.44
9325.00,1.44
9324.00,1.43
9323.00,1.43
9322.00,1.43
9321.00,1.43
9320.00,1.43
9319.00,1.43
9318.00,1.42
9317.00,1.42
9316.00,1.42
9315.00,1.42
9314.00,1.42
9313.00,1.42
9312.00,1.42
9311.00,1.42
9310.00,1.42
9309.00,1.42
9308.00,1.42
9307.00,1.42
9306.00,1.42
9305.00,1.42
9304.00,1.42
9303.00,1.42
9302.00,1.42
9301.00,1.42
9300.00,1.42
9299.00,1.42
9298.00,1.42
9297.00,1.42
9296.00,1.41
9295.00,1.41
9294.00,1.41
9293.00,1.41
9292.00,1.41
9291.00,1.41
9290.00,1.41
9289.00,1.41
9288.00,1.41
9287.00,1.41
9286.00,1.41
9285.00,1.41
9284.00,1.41
9283.00,1.41
9282.00,1.40
9281.00,1.40
9280.00,1.40
9279.00,1.40
9278.00,1.40
9277.00,1.40
9276.00,1.40
9275.00,1.40
9274.00,1.40
9273.00,1.40
9272.00,1.40
9271.00,1.39
9270.00,1.39
9269.00,1.39
9268.00,1.39
9267.00,1.39
9266.00,1.39
9265.00,1.39
9264.00,1.39
9263.00,1.39
9262.00,1.39
9261.00,1.39
9260.00,1.39
9259.00,1.39
9258.00,1.39
9257.00,1.40
9256.00,1.40
9255.00,1.40
9254.00,1.40
9253.00,1.41
9252.00,1.41
9251.00,1.41
9250.00,1.42
9249.00,1.42
9248.00,1.42
9247.00,1.42
9246.00,1.43
9245.00,1.43
9244.00,1.43
9243.00,1.43
9242.00,1.43
9241.00,1.43
9240.00,1.43
9239.00,1.43
9238.00,1.43
9237.00,1.42
9236.00,1.42
9235.00,1.42
9234.00,1.42
9233.00,1.42
9232.00,1.41
9231.00,1.41
9230.00,1.41
9229.00,1.41
9228.00,1.41
9227.00,1.41
9226.00,1.41
9225.00,1.41
9224.00,1.41
9223.00,1.42
9222.00,1.42
9221.00,1.42
9220.00,1.42
9219.00,1.42
9218.00,1.42
9217.00,1.42
9216.00,1.42
9215.00,1.42
9214.00,1.42
9213.00,1.42
9212.00,1.42
9211.00,1.42
9210.00,1.42
9209.00,1.42
9208.00,1.42
9207.00,1.42
9206.00,1.42
9205.00,1.41
9204.00,1.41
9203.00,1.41
9202.00,1.41
9201.00,1.41
9200.00,1.41
9199.00,1.41
9198.00,1.42
9197.00,1.42
9196.00,1.42
9195.00,1.42
9194.00,1.42
9193.00,1.42
9192.00,1.42
9191.00,1.42
9190.00,1.42
9189.00,1.42
9188.00,1.42
9187.00,1.42
9186.00,1.42
9185.00,1.42
9184.00,1.42
9183.00,1.42
9182.00,1.42
9181.00,1.42
9180.00,1.42
9179.00,1.42
9178.00,1.42
9177.00,1.42
9176.00,1.42
9175.00,1.42
9174.00,1.42
9173.00,1.42
9172.00,1.42
9171.00,1.42
9170.00,1.42
9169.00,1.42
9168.00,1.42
9167.00,1.42
9166.00,1.42
9165.00,1.42
9164.00,1.42
9163.00,1.42
9162.00,1.41
9161.00,1.41
9160.00,1.41
9159.00,1.41
9158.00,1.41
9157.00,1.41
9156.00,1.41
9155.00,1.41
9154.00,1.41
9153.00,1.41
9152.00,1.42
9151.00,1.42
9150.00,1.42
9149.00,1.42
9148.00,1.42
9147.00,1.42
9146.00,1.42
9145.00,1.42
9144.00,1.43
9143.00,1.43
9142.00,1.43
9141.00,1.43
9140.00,1.43
9139.00,1.43
9138.00,1.43
9137.00,1.43
9136.00,1.43
9135.00,1.43
9134.00,1.43
9133.00,1.43
9132.00,1.43
9131.00,1.43
9130.00,1.43
9129.00,1.43
9128.00,1.43
9127.00,1.43
9126.00,1.43
9125.00,1.43
9124.00,1.43
9123.00,1.43
9122.00,1.43
9121.00,1.43
9120.00,1.42
9119.00,1.42
9118.00,1.42
9117.00,1.42
9116.00,1.42
9115.00,1.42
9114.00,1.42
9113.00,1.42
9112.00,1.42
9111.00,1.41
9110.00,1.41
9109.00,1.41
9108.00,1.41
9107.00,1.41
9106.00,1.41
9105.00,1.41
9104.00,1.41
9103.00,1.41
9102.00,1.41
9101.00,1.41
9100.00,1.41
9099.00,1.41
9098.00,1.41
9097.00,1.41
9096.00,1.41
9095.00,1.41
9094.00,1.41
9093.00,1.41
9092.00,1.41
9091.00,1.41
9090.00,1.41
9089.00,1.41
9088.00,1.41
9087.00,1.41
9086.00,1.41
9085.00,1.41
9084.00,1.41
9083.00,1.41
9082.00,1.41
9081.00,1.41
9080.00,1.41
9079.00,1.41
9078.00,1.41
9077.00,1.41
9076.00,1.41
9075.00,1.41
9074.00,1.41
9073.00,1.41
9072.00,1.41
9071.00,1.41
9070.00,1.41
9069.00,1.42
9068.00,1.41
9067.00,1.41
9066.00,1.41
9065.00,1.41
9064.00,1.41
9063.00,1.41
9062.00,1.41
9061.00,1.41
9060.00,1.41
9059.00,1.41
9058.00,1.41
9057.00,1.41
9056.00,1.41
9055.00,1.41
9054.00,1.41
9053.00,1.41
9052.00,1.41
9051.00,1.41
9050.00,1.42
9049.00,1.42
9048.00,1.42
9047.00,1.42
9046.00,1.43
9045.00,1.43
9044.00,1.43
9043.00,1.44
9042.00,1.44
9041.00,1.44
9040.00,1.44
9039.00,1.44
9038.00,1.45
9037.00,1.45
9036.00,1.45
9035.00,1.44
9034.00,1.44
9033.00,1.44
9032.00,1.44
9031.00,1.44
9030.00,1.44
9029.00,1.44
9028.00,1.44
9027.00,1.43
9026.00,1.43
9025.00,1.43
9024.00,1.43
9023.00,1.43
9022.00,1.43
9021.00,1.43
9020.00,1.43
9019.00,1.43
9018.00,1.43
9017.00,1.43
9016.00,1.43
9015.00,1.44
9014.00,1.44
9013.00,1.44
9012.00,1.44
9011.00,1.44
9010.00,1.44
9009.00,1.44
9008.00,1.44
9007.00,1.43
9006.00,1.43
9005.00,1.43
9004.00,1.43
9003.00,1.43
9002.00,1.43
9001.00,1.43
9000.00,1.43
8999.00,1.42
8998.00,1.42
8997.00,1.42
8996.00,1.42
8995.00,1.42
8994.00,1.42
8993.00,1.42
8992.00,1.41
8991.00,1.41
8990.00,1.41
8989.00,1.41
8988.00,1.41
8987.00,1.41
8986.00,1.41
8985.00,1.41
8984.00,1.41
8983.00,1.41
8982.00,1.41
8981.00,1.41
8980.00,1.41
8979.00,1.41
8978.00,1.41
8977.00,1.41
8976.00,1.42
8975.00,1.42
8974.00,1.42
8973.00,1.42
8972.00,1.42
8971.00,1.43
8970.00,1.43
8969.00,1.43
8968.00,1.43
8967.00,1.43
8966.00,1.44
8965.00,1.44
8964.00,1.44
8963.00,1.44
8962.00,1.44
8961.00,1.44
8960.00,1.44
8959.00,1.44
8958.00,1.44
8957.00,1.44
8956.00,1.43
8955.00,1.43
8954.00,1.43
8953.00,1.43
8952.00,1.43
8951.00,1.43
8950.00,1.43
8949.00,1.43
8948.00,1.42
8947.00,1.42
8946.00,1.42
8945.00,1.42
8944.00,1.42
8943.00,1.42
8942.00,1.42
8941.00,1.42
8940.00,1.42
8939.00,1.42
8938.00,1.42
8937.00,1.42
8936.00,1.42
8935.00,1.42
8934.00,1.42
8933.00,1.42
8932.00,1.42
8931.00,1.42
8930.00,1.42
8929.00,1.42
8928.00,1.42
8927.00,1.42
8926.00,1.42
8925.00,1.42
8924.00,1.42
8923.00,1.42
8922.00,1.42
8921.00,1.42
8920.00,1.42
8919.00,1.42
8918.00,1.42
8917.00,1.42
8916.00,1.42
8915.00,1.42
8914.00,1.42
8913.00,1.42
8912.00,1.42
8911.00,1.42
8910.00,1.42
8909.00,1.42
8908.00,1.42
8907.00,1.42
8906.00,1.42
8905.00,1.42
8904.00,1.42
8903.00,1.42
8902.00,1.42
8901.00,1.42
8900.00,1.42
8899.00,1.42
8898.00,1.42
8897.00,1.42
8896.00,1.42
8895.00,1.42
