创建为新数据集,样品 327 用户 Administrator 日期 星期日, 七月 22 2018
cm-1,%T
10000.00,0.80
9999.00,0.79
9998.00,0.79
9997.00,0.79
9996.00,0.79
9995.00,0.78
9994.00,0.78
9993.00,0.78
9992.00,0.78
9991.00,0.78
9990.00,0.78
9989.00,0.78
9988.00,0.78
9987.00,0.78
9986.00,0.78
9985.00,0.78
9984.00,0.78
9983.00,0.78
9982.00,0.78
9981.00,0.78
9980.00,0.78
9979.00,0.78
9978.00,0.78
9977.00,0.79
9976.00,0.79
9975.00,0.79
9974.00,0.79
9973.00,0.79
9972.00,0.79
9971.00,0.79
9970.00,0.79
9969.00,0.79
9968.00,0.79
9967.00,0.79
9966.00,0.79
9965.00,0.79
9964.00,0.78
9963.00,0.78
9962.00,0.78
9961.00,0.77
9960.00,0.77
9959.00,0.77
9958.00,0.76
9957.00,0.76
9956.00,0.76
9955.00,0.76
9954.00,0.76
9953.00,0.76
9952.00,0.76
9951.00,0.76
9950.00,0.76
9949.00,0.76
9948.00,0.76
9947.00,0.76
9946.00,0.77
9945.00,0.77
9944.00,0.77
9943.00,0.77
9942.00,0.77
9941.00,0.78
9940.00,0.78
9939.00,0.78
9938.00,0.78
9937.00,0.78
9936.00,0.78
9935.00,0.78
9934.00,0.78
9933.00,0.78
9932.00,0.78
9931.00,0.78
9930.00,0.78
9929.00,0.78
9928.00,0.78
9927.00,0.77
9926.00,0.77
9925.00,0.77
9924.00,0.77
9923.00,0.77
9922.00,0.77
9921.00,0.76
9920.00,0.76
9919.00,0.76
9918.00,0.76
9917.00,0.76
9916.00,0.77
9915.00,0.77
9914.00,0.77
9913.00,0.77
9912.00,0.77
9911.00,0.78
9910.00,0.78
9909.00,0.78
9908.00,0.78
9907.00,0.79
9906.00,0.79
9905.00,0.79
9904.00,0.79
9903.00,0.79
9902.00,0.79
9901.00,0.79
9900.00,0.79
9899.00,0.79
9898.00,0.79
9897.00,0.79
9896.00,0.78
9895.00,0.78
