创建为新数据集,样品 657 用户 Administrator 日期 星期四, 七月 19 2018
cm-1,%T
10000.00,1.34
9999.00,1.34
9998.00,1.34
9997.00,1.33
9996.00,1.33
9995.00,1.33
9994.00,1.33
9993.00,1.33
9992.00,1.33
9991.00,1.33
9990.00,1.33
9989.00,1.33
9988.00,1.33
9987.00,1.33
9986.00,1.34
9985.00,1.34
9984.00,1.34
9983.00,1.34
9982.00,1.34
9981.00,1.34
9980.00,1.34
9979.00,1.34
9978.00,1.34
9977.00,1.34
9976.00,1.34
9975.00,1.33
9974.00,1.33
9973.00,1.33
9972.00,1.33
9971.00,1.33
9970.00,1.33
9969.00,1.32
9968.00,1.32
9967.00,1.32
9966.00,1.32
9965.00,1.32
9964.00,1.32
9963.00,1.32
9962.00,1.32
9961.00,1.32
9960.00,1.32
9959.00,1.32
9958.00,1.32
9957.00,1.32
9956.00,1.32
9955.00,1.32
9954.00,1.32
9953.00,1.32
9952.00,1.32
9951.00,1.32
9950.00,1.32
9949.00,1.32
9948.00,1.32
9947.00,1.32
9946.00,1.32
9945.00,1.32
9944.00,1.31
9943.00,1.31
9942.00,1.31
9941.00,1.31
9940.00,1.31
9939.00,1.31
9938.00,1.31
9937.00,1.30
9936.00,1.30
9935.00,1.31
9934.00,1.31
9933.00,1.31
9932.00,1.31
9931.00,1.31
9930.00,1.31
9929.00,1.31
9928.00,1.31
9927.00,1.31
9926.00,1.32
9925.00,1.32
9924.00,1.32
9923.00,1.32
9922.00,1.32
9921.00,1.32
9920.00,1.32
9919.00,1.32
9918.00,1.32
9917.00,1.32
9916.00,1.32
9915.00,1.32
9914.00,1.32
9913.00,1.32
9912.00,1.32
9911.00,1.32
9910.00,1.32
9909.00,1.32
9908.00,1.32
9907.00,1.32
9906.00,1.32
9905.00,1.32
9904.00,1.32
9903.00,1.32
9902.00,1.32
9901.00,1.32
9900.00,1.32
9899.00,1.32
9898.00,1.32
9897.00,1.32
9896.00,1.32
9895.00,1.32
9894.00,1.32
9893.00,1.33
9892.00,1.33
9891.00,1.33
9890.00,1.33
9889.00,1.33
9888.00,1.33
9887.00,1.33
9886.00,1.33
9885.00,1.33
9884.00,1.33
9883.00,1.33
9882.00,1.33
9881.00,1.33
9880.00,1.33
9879.00,1.33
9878.00,1.33
9877.00,1.33
9876.00,1.33
9875.00,1.32
9874.00,1.32
9873.00,1.32
9872.00,1.32
9871.00,1.32
9870.00,1.32
9869.00,1.32
9868.00,1.32
9867.00,1.32
9866.00,1.32
9865.00,1.33
9864.00,1.33
9863.00,1.33
9862.00,1.33
9861.00,1.33
9860.00,1.33
9859.00,1.33
9858.00,1.33
9857.00,1.33
9856.00,1.33
9855.00,1.33
9854.00,1.33
9853.00,1.33
9852.00,1.33
9851.00,1.33
9850.00,1.32
9849.00,1.32
9848.00,1.32
9847.00,1.32
9846.00,1.32
9845.00,1.31
9844.00,1.31
9843.00,1.31
9842.00,1.30
9841.00,1.30
9840.00,1.30
9839.00,1.30
9838.00,1.29
9837.00,1.29
9836.00,1.29
9835.00,1.29
9834.00,1.29
9833.00,1.29
9832.00,1.29
9831.00,1.29
9830.00,1.29
9829.00,1.29
9828.00,1.29
9827.00,1.29
9826.00,1.30
9825.00,1.30
9824.00,1.30
9823.00,1.30
9822.00,1.30
9821.00,1.31
9820.00,1.31
9819.00,1.31
9818.00,1.31
9817.00,1.31
9816.00,1.31
9815.00,1.32
9814.00,1.32
9813.00,1.32
9812.00,1.32
9811.00,1.32
9810.00,1.32
9809.00,1.32
9808.00,1.32
9807.00,1.32
9806.00,1.32
9805.00,1.32
9804.00,1.32
9803.00,1.32
9802.00,1.32
9801.00,1.32
9800.00,1.32
9799.00,1.32
9798.00,1.32
9797.00,1.32
9796.00,1.32
9795.00,1.32
9794.00,1.31
9793.00,1.31
9792.00,1.31
9791.00,1.31
9790.00,1.30
9789.00,1.30
9788.00,1.30
9787.00,1.30
9786.00,1.30
9785.00,1.30
9784.00,1.29
9783.00,1.29
9782.00,1.29
9781.00,1.29
9780.00,1.29
9779.00,1.29
9778.00,1.29
9777.00,1.29
9776.00,1.29
9775.00,1.29
9774.00,1.30
9773.00,1.30
9772.00,1.30
9771.00,1.30
9770.00,1.30
9769.00,1.30
9768.00,1.30
9767.00,1.30
9766.00,1.30
9765.00,1.30
9764.00,1.30
9763.00,1.30
9762.00,1.30
9761.00,1.30
9760.00,1.30
9759.00,1.30
9758.00,1.30
9757.00,1.30
9756.00,1.30
9755.00,1.30
9754.00,1.30
9753.00,1.30
9752.00,1.30
9751.00,1.30
9750.00,1.30
9749.00,1.30
9748.00,1.30
9747.00,1.30
9746.00,1.30
9745.00,1.30
9744.00,1.30
9743.00,1.30
9742.00,1.30
9741.00,1.30
9740.00,1.30
9739.00,1.30
9738.00,1.30
9737.00,1.30
9736.00,1.30
9735.00,1.30
9734.00,1.30
9733.00,1.30
9732.00,1.30
9731.00,1.30
9730.00,1.30
9729.00,1.30
9728.00,1.31
9727.00,1.31
9726.00,1.31
9725.00,1.31
9724.00,1.31
9723.00,1.31
9722.00,1.32
9721.00,1.32
9720.00,1.32
9719.00,1.32
9718.00,1.32
9717.00,1.32
9716.00,1.32
9715.00,1.32
9714.00,1.32
9713.00,1.32
9712.00,1.32
9711.00,1.32
9710.00,1.32
9709.00,1.32
9708.00,1.31
9707.00,1.31
9706.00,1.31
9705.00,1.31
9704.00,1.30
9703.00,1.30
9702.00,1.30
9701.00,1.30
9700.00,1.30
9699.00,1.29
9698.00,1.29
9697.00,1.29
9696.00,1.29
9695.00,1.29
9694.00,1.29
9693.00,1.29
9692.00,1.29
9691.00,1.29
9690.00,1.29
9689.00,1.29
9688.00,1.29
9687.00,1.29
9686.00,1.29
9685.00,1.29
9684.00,1.30
9683.00,1.30
9682.00,1.30
9681.00,1.30
9680.00,1.30
9679.00,1.30
9678.00,1.30
9677.00,1.30
9676.00,1.30
9675.00,1.31
9674.00,1.31
9673.00,1.31
9672.00,1.31
9671.00,1.31
9670.00,1.31
9669.00,1.32
9668.00,1.32
9667.00,1.32
9666.00,1.32
9665.00,1.32
9664.00,1.32
9663.00,1.32
9662.00,1.32
9661.00,1.32
9660.00,1.32
9659.00,1.31
9658.00,1.31
9657.00,1.31
9656.00,1.31
9655.00,1.31
9654.00,1.31
9653.00,1.31
9652.00,1.31
9651.00,1.30
9650.00,1.30
9649.00,1.30
9648.00,1.30
9647.00,1.30
9646.00,1.30
9645.00,1.30
9644.00,1.30
9643.00,1.30
9642.00,1.30
9641.00,1.30
9640.00,1.30
9639.00,1.30
9638.00,1.30
9637.00,1.30
9636.00,1.30
9635.00,1.30
9634.00,1.31
9633.00,1.31
9632.00,1.31
9631.00,1.31
9630.00,1.31
9629.00,1.31
9628.00,1.30
9627.00,1.30
9626.00,1.30
9625.00,1.30
9624.00,1.30
9623.00,1.30
9622.00,1.30
9621.00,1.30
9620.00,1.30
9619.00,1.30
9618.00,1.30
9617.00,1.29
9616.00,1.29
9615.00,1.29
9614.00,1.29
9613.00,1.29
9612.00,1.29
9611.00,1.30
9610.00,1.30
9609.00,1.30
9608.00,1.30
9607.00,1.30
9606.00,1.30
9605.00,1.30
9604.00,1.30
9603.00,1.31
9602.00,1.31
9601.00,1.31
9600.00,1.31
9599.00,1.32
9598.00,1.32
9597.00,1.32
9596.00,1.32
9595.00,1.33
9594.00,1.33
9593.00,1.33
9592.00,1.33
9591.00,1.33
9590.00,1.34
9589.00,1.34
9588.00,1.34
9587.00,1.34
9586.00,1.34
9585.00,1.34
9584.00,1.33
9583.00,1.33
9582.00,1.33
9581.00,1.33
9580.00,1.33
9579.00,1.33
9578.00,1.33
9577.00,1.32
9576.00,1.32
9575.00,1.32
9574.00,1.32
9573.00,1.32
9572.00,1.32
9571.00,1.32
9570.00,1.32
9569.00,1.32
9568.00,1.32
9567.00,1.32
9566.00,1.31
9565.00,1.31
9564.00,1.31
9563.00,1.31
9562.00,1.31
9561.00,1.31
9560.00,1.31
9559.00,1.31
9558.00,1.31
9557.00,1.31
9556.00,1.31
9555.00,1.31
9554.00,1.30
9553.00,1.30
9552.00,1.30
9551.00,1.30
9550.00,1.30
9549.00,1.30
9548.00,1.30
9547.00,1.30
9546.00,1.30
9545.00,1.30
9544.00,1.30
9543.00,1.30
9542.00,1.30
9541.00,1.30
9540.00,1.30
9539.00,1.30
9538.00,1.30
9537.00,1.30
9536.00,1.30
9535.00,1.31
9534.00,1.31
9533.00,1.31
9532.00,1.31
9531.00,1.31
9530.00,1.31
9529.00,1.31
9528.00,1.32
9527.00,1.32
9526.00,1.32
9525.00,1.32
9524.00,1.32
9523.00,1.32
9522.00,1.32
9521.00,1.32
9520.00,1.31
9519.00,1.31
9518.00,1.31
9517.00,1.31
9516.00,1.31
9515.00,1.31
9514.00,1.31
9513.00,1.31
9512.00,1.30
9511.00,1.30
9510.00,1.30
9509.00,1.30
9508.00,1.30
9507.00,1.30
9506.00,1.31
9505.00,1.31
9504.00,1.31
9503.00,1.31
9502.00,1.31
9501.00,1.31
9500.00,1.31
9499.00,1.31
9498.00,1.31
9497.00,1.31
9496.00,1.31
9495.00,1.31
9494.00,1.32
9493.00,1.32
9492.00,1.32
9491.00,1.32
9490.00,1.32
9489.00,1.32
9488.00,1.32
9487.00,1.32
9486.00,1.32
9485.00,1.32
9484.00,1.32
9483.00,1.32
9482.00,1.32
9481.00,1.32
9480.00,1.32
9479.00,1.32
9478.00,1.32
9477.00,1.32
9476.00,1.31
9475.00,1.31
9474.00,1.31
9473.00,1.31
9472.00,1.31
9471.00,1.31
9470.00,1.31
9469.00,1.31
9468.00,1.31
9467.00,1.31
9466.00,1.31
9465.00,1.31
9464.00,1.31
9463.00,1.31
9462.00,1.31
9461.00,1.31
9460.00,1.31
9459.00,1.31
9458.00,1.31
9457.00,1.31
9456.00,1.31
9455.00,1.31
9454.00,1.31
9453.00,1.32
9452.00,1.32
9451.00,1.32
9450.00,1.32
9449.00,1.32
9448.00,1.32
9447.00,1.32
9446.00,1.32
9445.00,1.32
9444.00,1.32
9443.00,1.32
9442.00,1.32
9441.00,1.32
9440.00,1.32
9439.00,1.32
9438.00,1.32
9437.00,1.32
9436.00,1.31
9435.00,1.31
9434.00,1.31
9433.00,1.31
9432.00,1.31
9431.00,1.31
9430.00,1.31
9429.00,1.31
9428.00,1.31
9427.00,1.31
9426.00,1.31
9425.00,1.31
9424.00,1.31
9423.00,1.31
9422.00,1.31
9421.00,1.31
9420.00,1.31
9419.00,1.30
9418.00,1.30
9417.00,1.30
9416.00,1.30
9415.00,1.30
9414.00,1.30
9413.00,1.31
9412.00,1.31
9411.00,1.31
9410.00,1.31
9409.00,1.31
9408.00,1.31
9407.00,1.32
9406.00,1.32
9405.00,1.32
9404.00,1.32
9403.00,1.33
9402.00,1.33
9401.00,1.33
9400.00,1.33
9399.00,1.33
9398.00,1.33
9397.00,1.33
9396.00,1.33
9395.00,1.33
9394.00,1.33
9393.00,1.32
9392.00,1.32
9391.00,1.32
9390.00,1.32
9389.00,1.32
9388.00,1.32
9387.00,1.31
9386.00,1.31
9385.00,1.31
9384.00,1.31
9383.00,1.31
9382.00,1.31
9381.00,1.31
9380.00,1.31
9379.00,1.31
9378.00,1.32
9377.00,1.32
9376.00,1.32
9375.00,1.32
9374.00,1.32
9373.00,1.32
9372.00,1.33
9371.00,1.33
9370.00,1.33
9369.00,1.33
9368.00,1.33
9367.00,1.33
9366.00,1.33
9365.00,1.33
9364.00,1.33
9363.00,1.33
9362.00,1.33
9361.00,1.33
9360.00,1.32
9359.00,1.32
9358.00,1.32
9357.00,1.32
9356.00,1.32
9355.00,1.32
9354.00,1.31
9353.00,1.31
9352.00,1.31
9351.00,1.31
9350.00,1.31
9349.00,1.31
9348.00,1.31
9347.00,1.31
9346.00,1.31
9345.00,1.31
9344.00,1.31
9343.00,1.31
9342.00,1.31
9341.00,1.31
9340.00,1.30
9339.00,1.30
9338.00,1.30
9337.00,1.30
9336.00,1.30
9335.00,1.30
9334.00,1.30
9333.00,1.30
9332.00,1.30
9331.00,1.29
9330.00,1.29
9329.00,1.29
9328.00,1.29
9327.00,1.29
9326.00,1.29
9325.00,1.29
9324.00,1.29
9323.00,1.29
9322.00,1.29
9321.00,1.29
9320.00,1.28
9319.00,1.28
9318.00,1.28
9317.00,1.29
9316.00,1.29
9315.00,1.29
9314.00,1.29
9313.00,1.29
9312.00,1.29
9311.00,1.29
9310.00,1.29
9309.00,1.29
9308.00,1.29
9307.00,1.30
9306.00,1.30
9305.00,1.30
9304.00,1.30
9303.00,1.30
9302.00,1.30
9301.00,1.31
9300.00,1.31
9299.00,1.31
9298.00,1.31
9297.00,1.31
9296.00,1.31
9295.00,1.31
9294.00,1.31
9293.00,1.31
9292.00,1.31
9291.00,1.31
9290.00,1.31
9289.00,1.31
9288.00,1.31
9287.00,1.31
9286.00,1.31
9285.00,1.31
9284.00,1.31
9283.00,1.31
9282.00,1.31
9281.00,1.31
9280.00,1.32
9279.00,1.32
9278.00,1.32
9277.00,1.32
9276.00,1.32
9275.00,1.32
9274.00,1.33
9273.00,1.33
9272.00,1.33
9271.00,1.33
9270.00,1.33
9269.00,1.33
9268.00,1.33
9267.00,1.33
9266.00,1.33
9265.00,1.33
9264.00,1.33
9263.00,1.33
9262.00,1.33
9261.00,1.33
9260.00,1.33
9259.00,1.33
9258.00,1.33
9257.00,1.33
9256.00,1.33
9255.00,1.33
9254.00,1.33
9253.00,1.33
9252.00,1.33
9251.00,1.33
9250.00,1.33
9249.00,1.33
9248.00,1.33
9247.00,1.33
9246.00,1.33
9245.00,1.33
9244.00,1.33
9243.00,1.33
