创建为新数据集,样品 159 用户 Administrator 日期 星期六, 七月 21 2018
cm-1,%T
10000.00,1.32
9999.00,1.32
9998.00,1.31
9997.00,1.31
9996.00,1.31
9995.00,1.31
9994.00,1.30
9993.00,1.30
9992.00,1.30
9991.00,1.30
9990.00,1.30
9989.00,1.30
9988.00,1.30
9987.00,1.30
9986.00,1.30
9985.00,1.30
9984.00,1.30
9983.00,1.30
9982.00,1.30
9981.00,1.30
9980.00,1.30
9979.00,1.30
9978.00,1.30
9977.00,1.30
9976.00,1.30
9975.00,1.30
9974.00,1.30
9973.00,1.30
9972.00,1.31
9971.00,1.31
9970.00,1.31
9969.00,1.31
9968.00,1.31
9967.00,1.31
9966.00,1.31
9965.00,1.32
9964.00,1.31
9963.00,1.31
9962.00,1.31
9961.00,1.31
9960.00,1.31
9959.00,1.31
9958.00,1.30
9957.00,1.30
9956.00,1.30
9955.00,1.30
9954.00,1.29
9953.00,1.29
9952.00,1.29
9951.00,1.29
9950.00,1.29
9949.00,1.29
9948.00,1.29
9947.00,1.29
9946.00,1.29
9945.00,1.29
9944.00,1.29
9943.00,1.29
9942.00,1.29
9941.00,1.29
9940.00,1.29
9939.00,1.29
9938.00,1.29
9937.00,1.29
9936.00,1.29
9935.00,1.29
9934.00,1.29
9933.00,1.29
9932.00,1.29
9931.00,1.30
9930.00,1.30
9929.00,1.30
9928.00,1.30
9927.00,1.30
9926.00,1.31
9925.00,1.31
9924.00,1.31
9923.00,1.31
9922.00,1.31
9921.00,1.31
9920.00,1.31
9919.00,1.31
9918.00,1.31
9917.00,1.31
9916.00,1.31
9915.00,1.31
9914.00,1.31
9913.00,1.31
9912.00,1.30
9911.00,1.30
9910.00,1.30
9909.00,1.30
9908.00,1.30
9907.00,1.29
9906.00,1.29
9905.00,1.29
9904.00,1.29
9903.00,1.29
9902.00,1.29
9901.00,1.29
9900.00,1.30
9899.00,1.30
9898.00,1.30
9897.00,1.30
9896.00,1.30
9895.00,1.30
9894.00,1.31
9893.00,1.31
9892.00,1.31
9891.00,1.31
9890.00,1.31
9889.00,1.31
9888.00,1.32
9887.00,1.32
9886.00,1.32
9885.00,1.32
9884.00,1.32
9883.00,1.31
9882.00,1.31
9881.00,1.31
9880.00,1.31
9879.00,1.31
9878.00,1.30
9877.00,1.30
9876.00,1.30
9875.00,1.29
9874.00,1.29
9873.00,1.29
9872.00,1.28
9871.00,1.28
9870.00,1.27
9869.00,1.27
9868.00,1.27
9867.00,1.26
9866.00,1.26
9865.00,1.25
9864.00,1.25
9863.00,1.25
9862.00,1.24
9861.00,1.24
9860.00,1.24
9859.00,1.24
9858.00,1.23
9857.00,1.23
9856.00,1.23
9855.00,1.23
9854.00,1.23
9853.00,1.23
9852.00,1.23
9851.00,1.23
9850.00,1.23
9849.00,1.23
9848.00,1.24
9847.00,1.24
9846.00,1.24
9845.00,1.25
9844.00,1.25
9843.00,1.26
9842.00,1.26
9841.00,1.26
9840.00,1.27
9839.00,1.27
9838.00,1.27
9837.00,1.28
9836.00,1.28
9835.00,1.28
9834.00,1.28
9833.00,1.28
9832.00,1.28
9831.00,1.28
9830.00,1.28
9829.00,1.28
9828.00,1.27
9827.00,1.27
9826.00,1.27
9825.00,1.27
9824.00,1.26
9823.00,1.26
9822.00,1.26
9821.00,1.26
9820.00,1.25
9819.00,1.25
9818.00,1.25
9817.00,1.25
9816.00,1.25
9815.00,1.25
9814.00,1.25
9813.00,1.25
9812.00,1.25
9811.00,1.26
9810.00,1.26
9809.00,1.26
9808.00,1.26
9807.00,1.26
9806.00,1.27
9805.00,1.27
9804.00,1.27
9803.00,1.27
9802.00,1.27
9801.00,1.28
9800.00,1.28
9799.00,1.28
9798.00,1.28
9797.00,1.28
9796.00,1.28
9795.00,1.28
9794.00,1.28
9793.00,1.28
9792.00,1.28
9791.00,1.28
9790.00,1.28
9789.00,1.28
9788.00,1.28
9787.00,1.28
9786.00,1.28
9785.00,1.28
9784.00,1.28
9783.00,1.28
9782.00,1.28
9781.00,1.28
9780.00,1.28
9779.00,1.28
9778.00,1.28
9777.00,1.28
9776.00,1.28
9775.00,1.28
9774.00,1.27
9773.00,1.27
9772.00,1.27
9771.00,1.27
9770.00,1.27
9769.00,1.27
9768.00,1.27
9767.00,1.27
9766.00,1.27
9765.00,1.27
9764.00,1.27
9763.00,1.27
9762.00,1.26
9761.00,1.26
9760.00,1.26
9759.00,1.26
9758.00,1.26
9757.00,1.26
9756.00,1.26
9755.00,1.26
9754.00,1.27
9753.00,1.27
9752.00,1.27
9751.00,1.27
9750.00,1.27
9749.00,1.27
9748.00,1.27
9747.00,1.28
9746.00,1.28
9745.00,1.28
9744.00,1.28
9743.00,1.28
9742.00,1.28
9741.00,1.29
9740.00,1.29
9739.00,1.29
9738.00,1.29
9737.00,1.29
9736.00,1.29
9735.00,1.29
9734.00,1.30
9733.00,1.30
9732.00,1.30
9731.00,1.30
9730.00,1.30
9729.00,1.30
9728.00,1.30
9727.00,1.30
9726.00,1.31
9725.00,1.31
9724.00,1.31
9723.00,1.31
9722.00,1.31
9721.00,1.31
9720.00,1.31
9719.00,1.31
9718.00,1.31
9717.00,1.31
9716.00,1.31
9715.00,1.31
9714.00,1.31
